,Oil_Price,Cocoa_Price,Gold_Price,Date
4841,26.63,2324.29,1681.01,2020-04-03
4842,26.63,2324.29,1681.01,2020-04-04
4843,26.63,2324.29,1681.01,2020-04-05
4844,26.63,2324.29,1681.01,2020-04-06
4845,26.63,2324.29,1681.01,2020-04-07
4846,26.63,2324.29,1681.01,2020-04-08
4847,26.63,2324.29,1681.01,2020-04-09
4848,26.63,2324.29,1681.01,2020-04-10
4849,26.63,2324.29,1681.01,2020-04-11
4850,26.63,2324.29,1681.01,2020-04-12
4851,26.63,2324.29,1681.01,2020-04-13
4852,26.63,2324.29,1681.01,2020-04-14
4853,26.63,2324.29,1681.01,2020-04-15
4854,26.63,2324.29,1681.01,2020-04-16
4855,26.63,2324.29,1681.01,2020-04-17
4856,26.63,2324.29,1681.01,2020-04-18
4857,26.63,2324.29,1681.01,2020-04-19
4858,26.63,2324.29,1681.01,2020-04-20
4859,26.63,2324.29,1681.01,2020-04-21
4860,26.63,2324.29,1681.01,2020-04-22
4861,26.63,2324.29,1681.01,2020-04-23
4862,26.63,2324.29,1681.01,2020-04-24
4863,26.63,2324.29,1681.01,2020-04-25
4864,26.63,2324.29,1681.01,2020-04-26
4865,26.63,2324.29,1681.01,2020-04-27
4866,26.63,2324.29,1681.01,2020-04-28
4867,26.63,2324.29,1681.01,2020-04-29
4868,26.63,2324.29,1681.01,2020-04-30
4869,32.11,2402.9,1716.82,2020-05-01
4870,32.11,2402.9,1716.82,2020-05-02
4871,32.11,2402.9,1716.82,2020-05-03
4872,32.11,2402.9,1716.82,2020-05-04
4873,32.11,2402.9,1716.82,2020-05-05
4874,32.11,2402.9,1716.82,2020-05-06
4875,32.11,2402.9,1716.82,2020-05-07
4876,32.11,2402.9,1716.82,2020-05-08
4877,32.11,2402.9,1716.82,2020-05-09
4878,32.11,2402.9,1716.82,2020-05-10
4879,32.11,2402.9,1716.82,2020-05-11
4880,32.11,2402.9,1716.82,2020-05-12
4881,32.11,2402.9,1716.82,2020-05-13
4882,32.11,2402.9,1716.82,2020-05-14
4883,32.11,2402.9,1716.82,2020-05-15
4884,32.11,2402.9,1716.82,2020-05-16
4885,32.11,2402.9,1716.82,2020-05-17
4886,32.11,2402.9,1716.82,2020-05-18
4887,32.11,2402.9,1716.82,2020-05-19
4888,32.11,2402.9,1716.82,2020-05-20
4889,32.11,2402.9,1716.82,2020-05-21
4890,32.11,2402.9,1716.82,2020-05-22
4891,32.11,2402.9,1716.82,2020-05-23
4892,32.11,2402.9,1716.82,2020-05-24
4893,32.11,2402.9,1716.82,2020-05-25
4894,32.11,2402.9,1716.82,2020-05-26
4895,32.11,2402.9,1716.82,2020-05-27
4896,32.11,2402.9,1716.82,2020-05-28
4897,32.11,2402.9,1716.82,2020-05-29
4898,32.11,2402.9,1716.82,2020-05-30
4899,32.11,2402.9,1716.82,2020-05-31
4900,40.77,2324.82,1734.69,2020-06-01
4901,40.77,2324.82,1734.69,2020-06-02
4902,40.77,2324.82,1734.69,2020-06-03
4903,40.77,2324.82,1734.69,2020-06-04
4904,40.77,2324.82,1734.69,2020-06-05
4905,40.77,2324.82,1734.69,2020-06-06
4906,40.77,2324.82,1734.69,2020-06-07
4907,40.77,2324.82,1734.69,2020-06-08
4908,40.77,2324.82,1734.69,2020-06-09
4909,40.77,2324.82,1734.69,2020-06-10
4910,40.77,2324.82,1734.69,2020-06-11
4911,40.77,2324.82,1734.69,2020-06-12
4912,40.77,2324.82,1734.69,2020-06-13
4913,40.77,2324.82,1734.69,2020-06-14
4914,40.77,2324.82,1734.69,2020-06-15
4915,40.77,2324.82,1734.69,2020-06-16
4916,40.77,2324.82,1734.69,2020-06-17
4917,40.77,2324.82,1734.69,2020-06-18
4918,40.77,2324.82,1734.69,2020-06-19
4919,40.77,2324.82,1734.69,2020-06-20
4920,40.77,2324.82,1734.69,2020-06-21
4921,40.77,2324.82,1734.69,2020-06-22
4922,40.77,2324.82,1734.69,2020-06-23
4923,40.77,2324.82,1734.69,2020-06-24
4924,40.77,2324.82,1734.69,2020-06-25
4925,40.77,2324.82,1734.69,2020-06-26
4926,40.77,2324.82,1734.69,2020-06-27
4927,40.77,2324.82,1734.69,2020-06-28
4928,40.77,2324.82,1734.69,2020-06-29
4929,40.77,2324.82,1734.69,2020-06-30
4930,43.24,2206.77,1843.17,2020-07-01
4931,43.24,2206.77,1843.17,2020-07-02
4932,43.24,2206.77,1843.17,2020-07-03
4933,43.24,2206.77,1843.17,2020-07-04
4934,43.24,2206.77,1843.17,2020-07-05
4935,43.24,2206.77,1843.17,2020-07-06
4936,43.24,2206.77,1843.17,2020-07-07
4937,43.24,2206.77,1843.17,2020-07-08
4938,43.24,2206.77,1843.17,2020-07-09
4939,43.24,2206.77,1843.17,2020-07-10
4940,43.24,2206.77,1843.17,2020-07-11
4941,43.24,2206.77,1843.17,2020-07-12
4942,43.24,2206.77,1843.17,2020-07-13
4943,43.24,2206.77,1843.17,2020-07-14
4944,43.24,2206.77,1843.17,2020-07-15
4945,43.24,2206.77,1843.17,2020-07-16
4946,43.24,2206.77,1843.17,2020-07-17
4947,43.24,2206.77,1843.17,2020-07-18
4948,43.24,2206.77,1843.17,2020-07-19
4949,43.24,2206.77,1843.17,2020-07-20
4950,43.24,2206.77,1843.17,2020-07-21
4951,43.24,2206.77,1843.17,2020-07-22
4952,43.24,2206.77,1843.17,2020-07-23
4953,43.24,2206.77,1843.17,2020-07-24
4954,43.24,2206.77,1843.17,2020-07-25
4955,43.24,2206.77,1843.17,2020-07-26
4956,43.24,2206.77,1843.17,2020-07-27
4957,43.24,2206.77,1843.17,2020-07-28
4958,43.24,2206.77,1843.17,2020-07-29
4959,43.24,2206.77,1843.17,2020-07-30
4960,43.24,2206.77,1843.17,2020-07-31
4961,45.04,2482.14,1971.07,2020-08-01
4962,45.04,2482.14,1971.07,2020-08-02
4963,45.04,2482.14,1971.07,2020-08-03
4964,45.04,2482.14,1971.07,2020-08-04
4965,45.04,2482.14,1971.07,2020-08-05
4966,45.04,2482.14,1971.07,2020-08-06
4967,45.04,2482.14,1971.07,2020-08-07
4968,45.04,2482.14,1971.07,2020-08-08
4969,45.04,2482.14,1971.07,2020-08-09
4970,45.04,2482.14,1971.07,2020-08-10
4971,45.04,2482.14,1971.07,2020-08-11
4972,45.04,2482.14,1971.07,2020-08-12
4973,45.04,2482.14,1971.07,2020-08-13
4974,45.04,2482.14,1971.07,2020-08-14
4975,45.04,2482.14,1971.07,2020-08-15
4976,45.04,2482.14,1971.07,2020-08-16
4977,45.04,2482.14,1971.07,2020-08-17
4978,45.04,2482.14,1971.07,2020-08-18
4979,45.04,2482.14,1971.07,2020-08-19
4980,45.04,2482.14,1971.07,2020-08-20
4981,45.04,2482.14,1971.07,2020-08-21
4982,45.04,2482.14,1971.07,2020-08-22
4983,45.04,2482.14,1971.07,2020-08-23
4984,45.04,2482.14,1971.07,2020-08-24
4985,45.04,2482.14,1971.07,2020-08-25
4986,45.04,2482.14,1971.07,2020-08-26
4987,45.04,2482.14,1971.07,2020-08-27
4988,45.04,2482.14,1971.07,2020-08-28
4989,45.04,2482.14,1971.07,2020-08-29
4990,45.04,2482.14,1971.07,2020-08-30
4991,45.04,2482.14,1971.07,2020-08-31
4992,41.87,2596.38,1924.47,2020-09-01
4993,41.87,2596.38,1924.47,2020-09-02
4994,41.87,2596.38,1924.47,2020-09-03
4995,41.87,2596.38,1924.47,2020-09-04
4996,41.87,2596.38,1924.47,2020-09-05
4997,41.87,2596.38,1924.47,2020-09-06
4998,41.87,2596.38,1924.47,2020-09-07
4999,41.87,2596.38,1924.47,2020-09-08
5000,41.87,2596.38,1924.47,2020-09-09
5001,41.87,2596.38,1924.47,2020-09-10
5002,41.87,2596.38,1924.47,2020-09-11
5003,41.87,2596.38,1924.47,2020-09-12
5004,41.87,2596.38,1924.47,2020-09-13
5005,41.87,2596.38,1924.47,2020-09-14
5006,41.87,2596.38,1924.47,2020-09-15
5007,41.87,2596.38,1924.47,2020-09-16
5008,41.87,2596.38,1924.47,2020-09-17
5009,41.87,2596.38,1924.47,2020-09-18
5010,41.87,2596.38,1924.47,2020-09-19
5011,41.87,2596.38,1924.47,2020-09-20
5012,41.87,2596.38,1924.47,2020-09-21
5013,41.87,2596.38,1924.47,2020-09-22
5014,41.87,2596.38,1924.47,2020-09-23
5015,41.87,2596.38,1924.47,2020-09-24
5016,41.87,2596.38,1924.47,2020-09-25
5017,41.87,2596.38,1924.47,2020-09-26
5018,41.87,2596.38,1924.47,2020-09-27
5019,41.87,2596.38,1924.47,2020-09-28
5020,41.87,2596.38,1924.47,2020-09-29
5021,41.87,2596.38,1924.47,2020-09-30
5022,41.36,2423.55,1901.68,2020-10-01
5023,41.36,2423.55,1901.68,2020-10-02
5024,41.36,2423.55,1901.68,2020-10-03
5025,41.36,2423.55,1901.68,2020-10-04
5026,41.36,2423.55,1901.68,2020-10-05
5027,41.36,2423.55,1901.68,2020-10-06
5028,41.36,2423.55,1901.68,2020-10-07
5029,41.36,2423.55,1901.68,2020-10-08
5030,41.36,2423.55,1901.68,2020-10-09
5031,41.36,2423.55,1901.68,2020-10-10
5032,41.36,2423.55,1901.68,2020-10-11
5033,41.36,2423.55,1901.68,2020-10-12
5034,41.36,2423.55,1901.68,2020-10-13
5035,41.36,2423.55,1901.68,2020-10-14
5036,41.36,2423.55,1901.68,2020-10-15
5037,41.36,2423.55,1901.68,2020-10-16
5038,41.36,2423.55,1901.68,2020-10-17
5039,41.36,2423.55,1901.68,2020-10-18
5040,41.36,2423.55,1901.68,2020-10-19
5041,41.36,2423.55,1901.68,2020-10-20
5042,41.36,2423.55,1901.68,2020-10-21
5043,41.36,2423.55,1901.68,2020-10-22
5044,41.36,2423.55,1901.68,2020-10-23
5045,41.36,2423.55,1901.68,2020-10-24
5046,41.36,2423.55,1901.68,2020-10-25
5047,41.36,2423.55,1901.68,2020-10-26
5048,41.36,2423.55,1901.68,2020-10-27
5049,41.36,2423.55,1901.68,2020-10-28
5050,41.36,2423.55,1901.68,2020-10-29
5051,41.36,2423.55,1901.68,2020-10-30
5052,41.36,2423.55,1901.68,2020-10-31
5053,43.98,2509.38,1867.87,2020-11-01
5054,43.98,2509.38,1867.87,2020-11-02
5055,43.98,2509.38,1867.87,2020-11-03
5056,43.98,2509.38,1867.87,2020-11-04
5057,43.98,2509.38,1867.87,2020-11-05
5058,43.98,2509.38,1867.87,2020-11-06
5059,43.98,2509.38,1867.87,2020-11-07
5060,43.98,2509.38,1867.87,2020-11-08
5061,43.98,2509.38,1867.87,2020-11-09
5062,43.98,2509.38,1867.87,2020-11-10
5063,43.98,2509.38,1867.87,2020-11-11
5064,43.98,2509.38,1867.87,2020-11-12
5065,43.98,2509.38,1867.87,2020-11-13
5066,43.98,2509.38,1867.87,2020-11-14
5067,43.98,2509.38,1867.87,2020-11-15
5068,43.98,2509.38,1867.87,2020-11-16
5069,43.98,2509.38,1867.87,2020-11-17
5070,43.98,2509.38,1867.87,2020-11-18
5071,43.98,2509.38,1867.87,2020-11-19
5072,43.98,2509.38,1867.87,2020-11-20
5073,43.98,2509.38,1867.87,2020-11-21
5074,43.98,2509.38,1867.87,2020-11-22
5075,43.98,2509.38,1867.87,2020-11-23
5076,43.98,2509.38,1867.87,2020-11-24
5077,43.98,2509.38,1867.87,2020-11-25
5078,43.98,2509.38,1867.87,2020-11-26
5079,43.98,2509.38,1867.87,2020-11-27
5080,43.98,2509.38,1867.87,2020-11-28
5081,43.98,2509.38,1867.87,2020-11-29
5082,43.98,2509.38,1867.87,2020-11-30
5083,50.23,2581.32,1857.19,2020-12-01
5084,50.23,2581.32,1857.19,2020-12-02
5085,50.23,2581.32,1857.19,2020-12-03
5086,50.23,2581.32,1857.19,2020-12-04
5087,50.23,2581.32,1857.19,2020-12-05
5088,50.23,2581.32,1857.19,2020-12-06
5089,50.23,2581.32,1857.19,2020-12-07
5090,50.23,2581.32,1857.19,2020-12-08
5091,50.23,2581.32,1857.19,2020-12-09
5092,50.23,2581.32,1857.19,2020-12-10
5093,50.23,2581.32,1857.19,2020-12-11
5094,50.23,2581.32,1857.19,2020-12-12
5095,50.23,2581.32,1857.19,2020-12-13
5096,50.23,2581.32,1857.19,2020-12-14
5097,50.23,2581.32,1857.19,2020-12-15
5098,50.23,2581.32,1857.19,2020-12-16
5099,50.23,2581.32,1857.19,2020-12-17
5100,50.23,2581.32,1857.19,2020-12-18
5101,50.23,2581.32,1857.19,2020-12-19
5102,50.23,2581.32,1857.19,2020-12-20
5103,50.23,2581.32,1857.19,2020-12-21
5104,50.23,2581.32,1857.19,2020-12-22
5105,50.23,2581.32,1857.19,2020-12-23
5106,50.23,2581.32,1857.19,2020-12-24
5107,50.23,2581.32,1857.19,2020-12-25
5108,50.23,2581.32,1857.19,2020-12-26
5109,50.23,2581.32,1857.19,2020-12-27
5110,50.23,2581.32,1857.19,2020-12-28
5111,50.23,2581.32,1857.19,2020-12-29
5112,50.23,2581.32,1857.19,2020-12-30
5113,50.23,2581.32,1857.19,2020-12-31
5114,55.33,2523.95,1867.04,2021-01-01
5115,55.33,2523.95,1867.04,2021-01-02
5116,55.33,2523.95,1867.04,2021-01-03
5117,55.33,2523.95,1867.04,2021-01-04
5118,55.33,2523.95,1867.04,2021-01-05
5119,55.33,2523.95,1867.04,2021-01-06
5120,55.33,2523.95,1867.04,2021-01-07
5121,55.33,2523.95,1867.04,2021-01-08
5122,55.33,2523.95,1867.04,2021-01-09
5123,55.33,2523.95,1867.04,2021-01-10
5124,55.33,2523.95,1867.04,2021-01-11
5125,55.33,2523.95,1867.04,2021-01-12
5126,55.33,2523.95,1867.04,2021-01-13
5127,55.33,2523.95,1867.04,2021-01-14
5128,55.33,2523.95,1867.04,2021-01-15
5129,55.33,2523.95,1867.04,2021-01-16
5130,55.33,2523.95,1867.04,2021-01-17
5131,55.33,2523.95,1867.04,2021-01-18
5132,55.33,2523.95,1867.04,2021-01-19
5133,55.33,2523.95,1867.04,2021-01-20
5134,55.33,2523.95,1867.04,2021-01-21
5135,55.33,2523.95,1867.04,2021-01-22
5136,55.33,2523.95,1867.04,2021-01-23
5137,55.33,2523.95,1867.04,2021-01-24
5138,55.33,2523.95,1867.04,2021-01-25
5139,55.33,2523.95,1867.04,2021-01-26
5140,55.33,2523.95,1867.04,2021-01-27
5141,55.33,2523.95,1867.04,2021-01-28
5142,55.33,2523.95,1867.04,2021-01-29
5143,55.33,2523.95,1867.04,2021-01-30
5144,55.33,2523.95,1867.04,2021-01-31
5145,62.27,2508.84,1810.34,2021-02-01
5146,62.27,2508.84,1810.34,2021-02-02
5147,62.27,2508.84,1810.34,2021-02-03
5148,62.27,2508.84,1810.34,2021-02-04
5149,62.27,2508.84,1810.34,2021-02-05
5150,62.27,2508.84,1810.34,2021-02-06
5151,62.27,2508.84,1810.34,2021-02-07
5152,62.27,2508.84,1810.34,2021-02-08
5153,62.27,2508.84,1810.34,2021-02-09
5154,62.27,2508.84,1810.34,2021-02-10
5155,62.27,2508.84,1810.34,2021-02-11
5156,62.27,2508.84,1810.34,2021-02-12
5157,62.27,2508.84,1810.34,2021-02-13
5158,62.27,2508.84,1810.34,2021-02-14
5159,62.27,2508.84,1810.34,2021-02-15
5160,62.27,2508.84,1810.34,2021-02-16
5161,62.27,2508.84,1810.34,2021-02-17
5162,62.27,2508.84,1810.34,2021-02-18
5163,62.27,2508.84,1810.34,2021-02-19
5164,62.27,2508.84,1810.34,2021-02-20
5165,62.27,2508.84,1810.34,2021-02-21
5166,62.27,2508.84,1810.34,2021-02-22
5167,62.27,2508.84,1810.34,2021-02-23
5168,62.27,2508.84,1810.34,2021-02-24
5169,62.27,2508.84,1810.34,2021-02-25
5170,62.27,2508.84,1810.34,2021-02-26
5171,62.27,2508.84,1810.34,2021-02-27
5172,62.27,2508.84,1810.34,2021-02-28
5173,65.84,2520.78,1722.49,2021-03-01
5174,65.84,2520.78,1722.49,2021-03-02
5175,65.84,2520.78,1722.49,2021-03-03
5176,65.84,2520.78,1722.49,2021-03-04
5177,65.84,2520.78,1722.49,2021-03-05
5178,65.84,2520.78,1722.49,2021-03-06
5179,65.84,2520.78,1722.49,2021-03-07
5180,65.84,2520.78,1722.49,2021-03-08
5181,65.84,2520.78,1722.49,2021-03-09
5182,65.84,2520.78,1722.49,2021-03-10
5183,65.84,2520.78,1722.49,2021-03-11
5184,65.84,2520.78,1722.49,2021-03-12
5185,65.84,2520.78,1722.49,2021-03-13
5186,65.84,2520.78,1722.49,2021-03-14
5187,65.84,2520.78,1722.49,2021-03-15
5188,65.84,2520.78,1722.49,2021-03-16
5189,65.84,2520.78,1722.49,2021-03-17
5190,65.84,2520.78,1722.49,2021-03-18
5191,65.84,2520.78,1722.49,2021-03-19
5192,65.84,2520.78,1722.49,2021-03-20
5193,65.84,2520.78,1722.49,2021-03-21
5194,65.84,2520.78,1722.49,2021-03-22
5195,65.84,2520.78,1722.49,2021-03-23
5196,65.84,2520.78,1722.49,2021-03-24
5197,65.84,2520.78,1722.49,2021-03-25
5198,65.84,2520.78,1722.49,2021-03-26
5199,65.84,2520.78,1722.49,2021-03-27
5200,65.84,2520.78,1722.49,2021-03-28
5201,65.84,2520.78,1722.49,2021-03-29
5202,65.84,2520.78,1722.49,2021-03-30
5203,65.84,2520.78,1722.49,2021-03-31
5204,65.33,2419.48,1759.21,2021-04-01
5205,65.33,2419.48,1759.21,2021-04-02
5206,65.33,2419.48,1759.21,2021-04-03
5207,65.33,2419.48,1759.21,2021-04-04
5208,65.33,2419.48,1759.21,2021-04-05
5209,65.33,2419.48,1759.21,2021-04-06
5210,65.33,2419.48,1759.21,2021-04-07
5211,65.33,2419.48,1759.21,2021-04-08
5212,65.33,2419.48,1759.21,2021-04-09
5213,65.33,2419.48,1759.21,2021-04-10
5214,65.33,2419.48,1759.21,2021-04-11
5215,65.33,2419.48,1759.21,2021-04-12
5216,65.33,2419.48,1759.21,2021-04-13
5217,65.33,2419.48,1759.21,2021-04-14
5218,65.33,2419.48,1759.21,2021-04-15
5219,65.33,2419.48,1759.21,2021-04-16
5220,65.33,2419.48,1759.21,2021-04-17
5221,65.33,2419.48,1759.21,2021-04-18
5222,65.33,2419.48,1759.21,2021-04-19
5223,65.33,2419.48,1759.21,2021-04-20
5224,65.33,2419.48,1759.21,2021-04-21
5225,65.33,2419.48,1759.21,2021-04-22
5226,65.33,2419.48,1759.21,2021-04-23
5227,65.33,2419.48,1759.21,2021-04-24
5228,65.33,2419.48,1759.21,2021-04-25
5229,65.33,2419.48,1759.21,2021-04-26
5230,65.33,2419.48,1759.21,2021-04-27
5231,65.33,2419.48,1759.21,2021-04-28
5232,65.33,2419.48,1759.21,2021-04-29
5233,65.33,2419.48,1759.21,2021-04-30
5234,68.34,2450.45,1849.28,2021-05-01
5235,68.34,2450.45,1849.28,2021-05-02
5236,68.34,2450.45,1849.28,2021-05-03
5237,68.34,2450.45,1849.28,2021-05-04
5238,68.34,2450.45,1849.28,2021-05-05
5239,68.34,2450.45,1849.28,2021-05-06
5240,68.34,2450.45,1849.28,2021-05-07
5241,68.34,2450.45,1849.28,2021-05-08
5242,68.34,2450.45,1849.28,2021-05-09
5243,68.34,2450.45,1849.28,2021-05-10
5244,68.34,2450.45,1849.28,2021-05-11
5245,68.34,2450.45,1849.28,2021-05-12
5246,68.34,2450.45,1849.28,2021-05-13
5247,68.34,2450.45,1849.28,2021-05-14
5248,68.34,2450.45,1849.28,2021-05-15
5249,68.34,2450.45,1849.28,2021-05-16
5250,68.34,2450.45,1849.28,2021-05-17
5251,68.34,2450.45,1849.28,2021-05-18
5252,68.34,2450.45,1849.28,2021-05-19
5253,68.34,2450.45,1849.28,2021-05-20
5254,68.34,2450.45,1849.28,2021-05-21
5255,68.34,2450.45,1849.28,2021-05-22
5256,68.34,2450.45,1849.28,2021-05-23
5257,68.34,2450.45,1849.28,2021-05-24
5258,68.34,2450.45,1849.28,2021-05-25
5259,68.34,2450.45,1849.28,2021-05-26
5260,68.34,2450.45,1849.28,2021-05-27
5261,68.34,2450.45,1849.28,2021-05-28
5262,68.34,2450.45,1849.28,2021-05-29
5263,68.34,2450.45,1849.28,2021-05-30
5264,68.34,2450.45,1849.28,2021-05-31
5265,73.35,2407.5,1835.15,2021-06-01
5266,73.35,2407.5,1835.15,2021-06-02
5267,73.35,2407.5,1835.15,2021-06-03
5268,73.35,2407.5,1835.15,2021-06-04
5269,73.35,2407.5,1835.15,2021-06-05
5270,73.35,2407.5,1835.15,2021-06-06
5271,73.35,2407.5,1835.15,2021-06-07
5272,73.35,2407.5,1835.15,2021-06-08
5273,73.35,2407.5,1835.15,2021-06-09
5274,73.35,2407.5,1835.15,2021-06-10
5275,73.35,2407.5,1835.15,2021-06-11
5276,73.35,2407.5,1835.15,2021-06-12
5277,73.35,2407.5,1835.15,2021-06-13
5278,73.35,2407.5,1835.15,2021-06-14
5279,73.35,2407.5,1835.15,2021-06-15
5280,73.35,2407.5,1835.15,2021-06-16
5281,73.35,2407.5,1835.15,2021-06-17
5282,73.35,2407.5,1835.15,2021-06-18
5283,73.35,2407.5,1835.15,2021-06-19
5284,73.35,2407.5,1835.15,2021-06-20
5285,73.35,2407.5,1835.15,2021-06-21
5286,73.35,2407.5,1835.15,2021-06-22
5287,73.35,2407.5,1835.15,2021-06-23
5288,73.35,2407.5,1835.15,2021-06-24
5289,73.35,2407.5,1835.15,2021-06-25
5290,73.35,2407.5,1835.15,2021-06-26
5291,73.35,2407.5,1835.15,2021-06-27
5292,73.35,2407.5,1835.15,2021-06-28
5293,73.35,2407.5,1835.15,2021-06-29
5294,73.35,2407.5,1835.15,2021-06-30
5295,74.29,2354.43,1805.15,2021-07-01
5296,74.29,2354.43,1805.15,2021-07-02
5297,74.29,2354.43,1805.15,2021-07-03
5298,74.29,2354.43,1805.15,2021-07-04
5299,74.29,2354.43,1805.15,2021-07-05
5300,74.29,2354.43,1805.15,2021-07-06
5301,74.29,2354.43,1805.15,2021-07-07
5302,74.29,2354.43,1805.15,2021-07-08
5303,74.29,2354.43,1805.15,2021-07-09
5304,74.29,2354.43,1805.15,2021-07-10
5305,74.29,2354.43,1805.15,2021-07-11
5306,74.29,2354.43,1805.15,2021-07-12
5307,74.29,2354.43,1805.15,2021-07-13
5308,74.29,2354.43,1805.15,2021-07-14
5309,74.29,2354.43,1805.15,2021-07-15
5310,74.29,2354.43,1805.15,2021-07-16
5311,74.29,2354.43,1805.15,2021-07-17
5312,74.29,2354.43,1805.15,2021-07-18
5313,74.29,2354.43,1805.15,2021-07-19
5314,74.29,2354.43,1805.15,2021-07-20
5315,74.29,2354.43,1805.15,2021-07-21
5316,74.29,2354.43,1805.15,2021-07-22
5317,74.29,2354.43,1805.15,2021-07-23
5318,74.29,2354.43,1805.15,2021-07-24
5319,74.29,2354.43,1805.15,2021-07-25
5320,74.29,2354.43,1805.15,2021-07-26
5321,74.29,2354.43,1805.15,2021-07-27
5322,74.29,2354.43,1805.15,2021-07-28
5323,74.29,2354.43,1805.15,2021-07-29
5324,74.29,2354.43,1805.15,2021-07-30
5325,74.29,2354.43,1805.15,2021-07-31
5326,70.51,2555.86,1785.67,2021-08-01
5327,70.51,2555.86,1785.67,2021-08-02
5328,70.51,2555.86,1785.67,2021-08-03
5329,70.51,2555.86,1785.67,2021-08-04
5330,70.51,2555.86,1785.67,2021-08-05
5331,70.51,2555.86,1785.67,2021-08-06
5332,70.51,2555.86,1785.67,2021-08-07
5333,70.51,2555.86,1785.67,2021-08-08
5334,70.51,2555.86,1785.67,2021-08-09
5335,70.51,2555.86,1785.67,2021-08-10
5336,70.51,2555.86,1785.67,2021-08-11
5337,70.51,2555.86,1785.67,2021-08-12
5338,70.51,2555.86,1785.67,2021-08-13
5339,70.51,2555.86,1785.67,2021-08-14
5340,70.51,2555.86,1785.67,2021-08-15
5341,70.51,2555.86,1785.67,2021-08-16
5342,70.51,2555.86,1785.67,2021-08-17
5343,70.51,2555.86,1785.67,2021-08-18
5344,70.51,2555.86,1785.67,2021-08-19
5345,70.51,2555.86,1785.67,2021-08-20
5346,70.51,2555.86,1785.67,2021-08-21
5347,70.51,2555.86,1785.67,2021-08-22
5348,70.51,2555.86,1785.67,2021-08-23
5349,70.51,2555.86,1785.67,2021-08-24
5350,70.51,2555.86,1785.67,2021-08-25
5351,70.51,2555.86,1785.67,2021-08-26
5352,70.51,2555.86,1785.67,2021-08-27
5353,70.51,2555.86,1785.67,2021-08-28
5354,70.51,2555.86,1785.67,2021-08-29
5355,70.51,2555.86,1785.67,2021-08-30
5356,70.51,2555.86,1785.67,2021-08-31
5357,74.88,2627.18,1778.29,2021-09-01
5358,74.88,2627.18,1778.29,2021-09-02
5359,74.88,2627.18,1778.29,2021-09-03
5360,74.88,2627.18,1778.29,2021-09-04
5361,74.88,2627.18,1778.29,2021-09-05
5362,74.88,2627.18,1778.29,2021-09-06
5363,74.88,2627.18,1778.29,2021-09-07
5364,74.88,2627.18,1778.29,2021-09-08
5365,74.88,2627.18,1778.29,2021-09-09
5366,74.88,2627.18,1778.29,2021-09-10
5367,74.88,2627.18,1778.29,2021-09-11
5368,74.88,2627.18,1778.29,2021-09-12
5369,74.88,2627.18,1778.29,2021-09-13
5370,74.88,2627.18,1778.29,2021-09-14
5371,74.88,2627.18,1778.29,2021-09-15
5372,74.88,2627.18,1778.29,2021-09-16
5373,74.88,2627.18,1778.29,2021-09-17
5374,74.88,2627.18,1778.29,2021-09-18
5375,74.88,2627.18,1778.29,2021-09-19
5376,74.88,2627.18,1778.29,2021-09-20
5377,74.88,2627.18,1778.29,2021-09-21
5378,74.88,2627.18,1778.29,2021-09-22
5379,74.88,2627.18,1778.29,2021-09-23
5380,74.88,2627.18,1778.29,2021-09-24
5381,74.88,2627.18,1778.29,2021-09-25
5382,74.88,2627.18,1778.29,2021-09-26
5383,74.88,2627.18,1778.29,2021-09-27
5384,74.88,2627.18,1778.29,2021-09-28
5385,74.88,2627.18,1778.29,2021-09-29
5386,74.88,2627.18,1778.29,2021-09-30
5387,83.75,2632.62,1775.58,2021-10-01
5388,83.75,2632.62,1775.58,2021-10-02
5389,83.75,2632.62,1775.58,2021-10-03
5390,83.75,2632.62,1775.58,2021-10-04
5391,83.75,2632.62,1775.58,2021-10-05
5392,83.75,2632.62,1775.58,2021-10-06
5393,83.75,2632.62,1775.58,2021-10-07
5394,83.75,2632.62,1775.58,2021-10-08
5395,83.75,2632.62,1775.58,2021-10-09
5396,83.75,2632.62,1775.58,2021-10-10
5397,83.75,2632.62,1775.58,2021-10-11
5398,83.75,2632.62,1775.58,2021-10-12
5399,83.75,2632.62,1775.58,2021-10-13
5400,83.75,2632.62,1775.58,2021-10-14
5401,83.75,2632.62,1775.58,2021-10-15
5402,83.75,2632.62,1775.58,2021-10-16
5403,83.75,2632.62,1775.58,2021-10-17
5404,83.75,2632.62,1775.58,2021-10-18
5405,83.75,2632.62,1775.58,2021-10-19
5406,83.75,2632.62,1775.58,2021-10-20
5407,83.75,2632.62,1775.58,2021-10-21
5408,83.75,2632.62,1775.58,2021-10-22
5409,83.75,2632.62,1775.58,2021-10-23
5410,83.75,2632.62,1775.58,2021-10-24
5411,83.75,2632.62,1775.58,2021-10-25
5412,83.75,2632.62,1775.58,2021-10-26
5413,83.75,2632.62,1775.58,2021-10-27
5414,83.75,2632.62,1775.58,2021-10-28
5415,83.75,2632.62,1775.58,2021-10-29
5416,83.75,2632.62,1775.58,2021-10-30
5417,83.75,2632.62,1775.58,2021-10-31
5418,80.75,2504.59,1818.44,2021-11-01
5419,80.75,2504.59,1818.44,2021-11-02
5420,80.75,2504.59,1818.44,2021-11-03
5421,80.75,2504.59,1818.44,2021-11-04
5422,80.75,2504.59,1818.44,2021-11-05
