Date,Headline Inflation
2023-05-23,42.2
2023-05-24,42.2
2023-05-25,42.2
2023-05-26,42.2
2023-05-27,42.2
2023-05-28,42.2
2023-05-29,42.2
2023-05-30,42.2
2023-05-31,42.2
2023-06-01,42.5
2023-06-02,42.5
2023-06-03,42.5
2023-06-04,42.5
2023-06-05,42.5
2023-06-06,42.5
2023-06-07,42.5
2023-06-08,42.5
2023-06-09,42.5
2023-06-10,42.5
2023-06-11,42.5
2023-06-12,42.5
2023-06-13,42.5
2023-06-14,42.5
2023-06-15,42.5
2023-06-16,42.5
2023-06-17,42.5
2023-06-18,42.5
2023-06-19,42.5
2023-06-20,42.5
2023-06-21,42.5
2023-06-22,42.5
2023-06-23,42.5
2023-06-24,42.5
2023-06-25,42.5
2023-06-26,42.5
2023-06-27,42.5
2023-06-28,42.5
2023-06-29,42.5
2023-06-30,42.5
2023-07-01,43.09
2023-07-02,43.09
2023-07-03,43.09
2023-07-04,43.09
2023-07-05,43.09
2023-07-06,43.09
2023-07-07,43.09
2023-07-08,43.09
2023-07-09,43.09
2023-07-10,43.09
2023-07-11,43.09
2023-07-12,43.09
2023-07-13,43.09
2023-07-14,43.09
2023-07-15,43.09
2023-07-16,43.09
2023-07-17,43.09
2023-07-18,43.09
2023-07-19,43.09
2023-07-20,43.09
2023-07-21,43.09
2023-07-22,43.09
2023-07-23,43.09
2023-07-24,43.09
2023-07-25,43.09
2023-07-26,43.09
2023-07-27,43.09
2023-07-28,43.09
2023-07-29,43.09
2023-07-30,43.09
2023-07-31,43.09
2023-08-01,40.07
2023-08-02,40.07
2023-08-03,40.07
2023-08-04,40.07
2023-08-05,40.07
2023-08-06,40.07
2023-08-07,40.07
2023-08-08,40.07
2023-08-09,40.07
2023-08-10,40.07
2023-08-11,40.07
2023-08-12,40.07
2023-08-13,40.07
2023-08-14,40.07
2023-08-15,40.07
2023-08-16,40.07
2023-08-17,40.07
2023-08-18,40.07
2023-08-19,40.07
2023-08-20,40.07
2023-08-21,40.07
2023-08-22,40.07
2023-08-23,40.07
2023-08-24,40.07
2023-08-25,40.07
2023-08-26,40.07
2023-08-27,40.07
2023-08-28,40.07
2023-08-29,40.07
2023-08-30,40.07
2023-08-31,40.07
2023-09-01,38.08
2023-09-02,38.08
2023-09-03,38.08
2023-09-04,38.08
2023-09-05,38.08
2023-09-06,38.08
2023-09-07,38.08
2023-09-08,38.08
2023-09-09,38.08
2023-09-10,38.08
2023-09-11,38.08
2023-09-12,38.08
2023-09-13,38.08
2023-09-14,38.08
2023-09-15,38.08
2023-09-16,38.08
2023-09-17,38.08
2023-09-18,38.08
2023-09-19,38.08
2023-09-20,38.08
2023-09-21,38.08
2023-09-22,38.08
2023-09-23,38.08
2023-09-24,38.08
2023-09-25,38.08
2023-09-26,38.08
2023-09-27,38.08
2023-09-28,38.08
2023-09-29,38.08
2023-09-30,38.08
2023-10-01,35.21
2023-10-02,35.21
2023-10-03,35.21
2023-10-04,35.21
2023-10-05,35.21
2023-10-06,35.21
2023-10-07,35.21
2023-10-08,35.21
2023-10-09,35.21
2023-10-10,35.21
2023-10-11,35.21
2023-10-12,35.21
2023-10-13,35.21
2023-10-14,35.21
2023-10-15,35.21
2023-10-16,35.21
2023-10-17,35.21
2023-10-18,35.21
2023-10-19,35.21
2023-10-20,35.21
2023-10-21,35.21
2023-10-22,35.21
2023-10-23,35.21
2023-10-24,35.21
2023-10-25,35.21
2023-10-26,35.21
2023-10-27,35.21
2023-10-28,35.21
2023-10-29,35.21
2023-10-30,35.21
2023-10-31,35.21
2023-11-01,26.41
2023-11-02,26.41
2023-11-03,26.41
2023-11-04,26.41
2023-11-05,26.41
2023-11-06,26.41
2023-11-07,26.41
2023-11-08,26.41
2023-11-09,26.41
2023-11-10,26.41
2023-11-11,26.41
2023-11-12,26.41
2023-11-13,26.41
2023-11-14,26.41
2023-11-15,26.41
2023-11-16,26.41
2023-11-17,26.41
2023-11-18,26.41
2023-11-19,26.41
2023-11-20,26.41
2023-11-21,26.41
2023-11-22,26.41
2023-11-23,26.41
2023-11-24,26.41
2023-11-25,26.41
2023-11-26,26.41
2023-11-27,26.41
2023-11-28,26.41
2023-11-29,26.41
2023-11-30,26.41
2023-12-01,23.19
