,Oil_Price,Cocoa_Price,Gold_Price,Date
4861,71.66,2370.43,1286.24,2019-04-24
4862,71.66,2370.43,1286.24,2019-04-25
4863,71.66,2370.43,1286.24,2019-04-26
4864,71.66,2370.43,1286.24,2019-04-27
4865,71.66,2370.43,1286.24,2019-04-28
4866,71.66,2370.43,1286.24,2019-04-29
4867,71.66,2370.43,1286.24,2019-04-30
4868,70.3,2365.77,1283.37,2019-05-01
4869,70.3,2365.77,1283.37,2019-05-02
4870,70.3,2365.77,1283.37,2019-05-03
4871,70.3,2365.77,1283.37,2019-05-04
4872,70.3,2365.77,1283.37,2019-05-05
4873,70.3,2365.77,1283.37,2019-05-06
4874,70.3,2365.77,1283.37,2019-05-07
4875,70.3,2365.77,1283.37,2019-05-08
4876,70.3,2365.77,1283.37,2019-05-09
4877,70.3,2365.77,1283.37,2019-05-10
4878,70.3,2365.77,1283.37,2019-05-11
4879,70.3,2365.77,1283.37,2019-05-12
4880,70.3,2365.77,1283.37,2019-05-13
4881,70.3,2365.77,1283.37,2019-05-14
4882,70.3,2365.77,1283.37,2019-05-15
4883,70.3,2365.77,1283.37,2019-05-16
4884,70.3,2365.77,1283.37,2019-05-17
4885,70.3,2365.77,1283.37,2019-05-18
4886,70.3,2365.77,1283.37,2019-05-19
4887,70.3,2365.77,1283.37,2019-05-20
4888,70.3,2365.77,1283.37,2019-05-21
4889,70.3,2365.77,1283.37,2019-05-22
4890,70.3,2365.77,1283.37,2019-05-23
4891,70.3,2365.77,1283.37,2019-05-24
4892,70.3,2365.77,1283.37,2019-05-25
4893,70.3,2365.77,1283.37,2019-05-26
4894,70.3,2365.77,1283.37,2019-05-27
4895,70.3,2365.77,1283.37,2019-05-28
4896,70.3,2365.77,1283.37,2019-05-29
4897,70.3,2365.77,1283.37,2019-05-30
4898,70.3,2365.77,1283.37,2019-05-31
4899,63.05,2467.1,1359.68,2019-06-01
4900,63.05,2467.1,1359.68,2019-06-02
4901,63.05,2467.1,1359.68,2019-06-03
4902,63.05,2467.1,1359.68,2019-06-04
4903,63.05,2467.1,1359.68,2019-06-05
4904,63.05,2467.1,1359.68,2019-06-06
4905,63.05,2467.1,1359.68,2019-06-07
4906,63.05,2467.1,1359.68,2019-06-08
4907,63.05,2467.1,1359.68,2019-06-09
4908,63.05,2467.1,1359.68,2019-06-10
4909,63.05,2467.1,1359.68,2019-06-11
4910,63.05,2467.1,1359.68,2019-06-12
4911,63.05,2467.1,1359.68,2019-06-13
4912,63.05,2467.1,1359.68,2019-06-14
4913,63.05,2467.1,1359.68,2019-06-15
4914,63.05,2467.1,1359.68,2019-06-16
4915,63.05,2467.1,1359.68,2019-06-17
4916,63.05,2467.1,1359.68,2019-06-18
4917,63.05,2467.1,1359.68,2019-06-19
4918,63.05,2467.1,1359.68,2019-06-20
4919,63.05,2467.1,1359.68,2019-06-21
4920,63.05,2467.1,1359.68,2019-06-22
4921,63.05,2467.1,1359.68,2019-06-23
4922,63.05,2467.1,1359.68,2019-06-24
4923,63.05,2467.1,1359.68,2019-06-25
4924,63.05,2467.1,1359.68,2019-06-26
4925,63.05,2467.1,1359.68,2019-06-27
4926,63.05,2467.1,1359.68,2019-06-28
4927,63.05,2467.1,1359.68,2019-06-29
4928,63.05,2467.1,1359.68,2019-06-30
4929,64.19,2456.86,1414.66,2019-07-01
4930,64.19,2456.86,1414.66,2019-07-02
4931,64.19,2456.86,1414.66,2019-07-03
4932,64.19,2456.86,1414.66,2019-07-04
4933,64.19,2456.86,1414.66,2019-07-05
4934,64.19,2456.86,1414.66,2019-07-06
4935,64.19,2456.86,1414.66,2019-07-07
4936,64.19,2456.86,1414.66,2019-07-08
4937,64.19,2456.86,1414.66,2019-07-09
4938,64.19,2456.86,1414.66,2019-07-10
4939,64.19,2456.86,1414.66,2019-07-11
4940,64.19,2456.86,1414.66,2019-07-12
4941,64.19,2456.86,1414.66,2019-07-13
4942,64.19,2456.86,1414.66,2019-07-14
4943,64.19,2456.86,1414.66,2019-07-15
4944,64.19,2456.86,1414.66,2019-07-16
4945,64.19,2456.86,1414.66,2019-07-17
4946,64.19,2456.86,1414.66,2019-07-18
4947,64.19,2456.86,1414.66,2019-07-19
4948,64.19,2456.86,1414.66,2019-07-20
4949,64.19,2456.86,1414.66,2019-07-21
4950,64.19,2456.86,1414.66,2019-07-22
4951,64.19,2456.86,1414.66,2019-07-23
4952,64.19,2456.86,1414.66,2019-07-24
4953,64.19,2456.86,1414.66,2019-07-25
4954,64.19,2456.86,1414.66,2019-07-26
4955,64.19,2456.86,1414.66,2019-07-27
4956,64.19,2456.86,1414.66,2019-07-28
4957,64.19,2456.86,1414.66,2019-07-29
4958,64.19,2456.86,1414.66,2019-07-30
4959,64.19,2456.86,1414.66,2019-07-31
4960,59.47,2238.59,1501.01,2019-08-01
4961,59.47,2238.59,1501.01,2019-08-02
4962,59.47,2238.59,1501.01,2019-08-03
4963,59.47,2238.59,1501.01,2019-08-04
4964,59.47,2238.59,1501.01,2019-08-05
4965,59.47,2238.59,1501.01,2019-08-06
4966,59.47,2238.59,1501.01,2019-08-07
4967,59.47,2238.59,1501.01,2019-08-08
4968,59.47,2238.59,1501.01,2019-08-09
4969,59.47,2238.59,1501.01,2019-08-10
4970,59.47,2238.59,1501.01,2019-08-11
4971,59.47,2238.59,1501.01,2019-08-12
4972,59.47,2238.59,1501.01,2019-08-13
4973,59.47,2238.59,1501.01,2019-08-14
4974,59.47,2238.59,1501.01,2019-08-15
4975,59.47,2238.59,1501.01,2019-08-16
4976,59.47,2238.59,1501.01,2019-08-17
4977,59.47,2238.59,1501.01,2019-08-18
4978,59.47,2238.59,1501.01,2019-08-19
4979,59.47,2238.59,1501.01,2019-08-20
4980,59.47,2238.59,1501.01,2019-08-21
4981,59.47,2238.59,1501.01,2019-08-22
4982,59.47,2238.59,1501.01,2019-08-23
4983,59.47,2238.59,1501.01,2019-08-24
4984,59.47,2238.59,1501.01,2019-08-25
4985,59.47,2238.59,1501.01,2019-08-26
4986,59.47,2238.59,1501.01,2019-08-27
4987,59.47,2238.59,1501.01,2019-08-28
4988,59.47,2238.59,1501.01,2019-08-29
4989,59.47,2238.59,1501.01,2019-08-30
4990,59.47,2238.59,1501.01,2019-08-31
4991,62.29,2375.8,1508.42,2019-09-01
4992,62.29,2375.8,1508.42,2019-09-02
4993,62.29,2375.8,1508.42,2019-09-03
4994,62.29,2375.8,1508.42,2019-09-04
4995,62.29,2375.8,1508.42,2019-09-05
4996,62.29,2375.8,1508.42,2019-09-06
4997,62.29,2375.8,1508.42,2019-09-07
4998,62.29,2375.8,1508.42,2019-09-08
4999,62.29,2375.8,1508.42,2019-09-09
5000,62.29,2375.8,1508.42,2019-09-10
5001,62.29,2375.8,1508.42,2019-09-11
5002,62.29,2375.8,1508.42,2019-09-12
5003,62.29,2375.8,1508.42,2019-09-13
5004,62.29,2375.8,1508.42,2019-09-14
5005,62.29,2375.8,1508.42,2019-09-15
5006,62.29,2375.8,1508.42,2019-09-16
5007,62.29,2375.8,1508.42,2019-09-17
5008,62.29,2375.8,1508.42,2019-09-18
5009,62.29,2375.8,1508.42,2019-09-19
5010,62.29,2375.8,1508.42,2019-09-20
5011,62.29,2375.8,1508.42,2019-09-21
5012,62.29,2375.8,1508.42,2019-09-22
5013,62.29,2375.8,1508.42,2019-09-23
5014,62.29,2375.8,1508.42,2019-09-24
5015,62.29,2375.8,1508.42,2019-09-25
5016,62.29,2375.8,1508.42,2019-09-26
5017,62.29,2375.8,1508.42,2019-09-27
5018,62.29,2375.8,1508.42,2019-09-28
5019,62.29,2375.8,1508.42,2019-09-29
5020,62.29,2375.8,1508.42,2019-09-30
5021,59.63,2474.13,1494.31,2019-10-01
5022,59.63,2474.13,1494.31,2019-10-02
5023,59.63,2474.13,1494.31,2019-10-03
5024,59.63,2474.13,1494.31,2019-10-04
5025,59.63,2474.13,1494.31,2019-10-05
5026,59.63,2474.13,1494.31,2019-10-06
5027,59.63,2474.13,1494.31,2019-10-07
5028,59.63,2474.13,1494.31,2019-10-08
5029,59.63,2474.13,1494.31,2019-10-09
5030,59.63,2474.13,1494.31,2019-10-10
5031,59.63,2474.13,1494.31,2019-10-11
5032,59.63,2474.13,1494.31,2019-10-12
5033,59.63,2474.13,1494.31,2019-10-13
5034,59.63,2474.13,1494.31,2019-10-14
5035,59.63,2474.13,1494.31,2019-10-15
5036,59.63,2474.13,1494.31,2019-10-16
5037,59.63,2474.13,1494.31,2019-10-17
5038,59.63,2474.13,1494.31,2019-10-18
5039,59.63,2474.13,1494.31,2019-10-19
5040,59.63,2474.13,1494.31,2019-10-20
5041,59.63,2474.13,1494.31,2019-10-21
5042,59.63,2474.13,1494.31,2019-10-22
5043,59.63,2474.13,1494.31,2019-10-23
5044,59.63,2474.13,1494.31,2019-10-24
5045,59.63,2474.13,1494.31,2019-10-25
5046,59.63,2474.13,1494.31,2019-10-26
5047,59.63,2474.13,1494.31,2019-10-27
5048,59.63,2474.13,1494.31,2019-10-28
5049,59.63,2474.13,1494.31,2019-10-29
5050,59.63,2474.13,1494.31,2019-10-30
5051,59.63,2474.13,1494.31,2019-10-31
5052,62.71,2589.55,1471.15,2019-11-01
5053,62.71,2589.55,1471.15,2019-11-02
5054,62.71,2589.55,1471.15,2019-11-03
5055,62.71,2589.55,1471.15,2019-11-04
5056,62.71,2589.55,1471.15,2019-11-05
5057,62.71,2589.55,1471.15,2019-11-06
5058,62.71,2589.55,1471.15,2019-11-07
5059,62.71,2589.55,1471.15,2019-11-08
5060,62.71,2589.55,1471.15,2019-11-09
5061,62.71,2589.55,1471.15,2019-11-10
5062,62.71,2589.55,1471.15,2019-11-11
5063,62.71,2589.55,1471.15,2019-11-12
5064,62.71,2589.55,1471.15,2019-11-13
5065,62.71,2589.55,1471.15,2019-11-14
5066,62.71,2589.55,1471.15,2019-11-15
5067,62.71,2589.55,1471.15,2019-11-16
5068,62.71,2589.55,1471.15,2019-11-17
5069,62.71,2589.55,1471.15,2019-11-18
5070,62.71,2589.55,1471.15,2019-11-19
5071,62.71,2589.55,1471.15,2019-11-20
5072,62.71,2589.55,1471.15,2019-11-21
5073,62.71,2589.55,1471.15,2019-11-22
5074,62.71,2589.55,1471.15,2019-11-23
5075,62.71,2589.55,1471.15,2019-11-24
5076,62.71,2589.55,1471.15,2019-11-25
5077,62.71,2589.55,1471.15,2019-11-26
5078,62.71,2589.55,1471.15,2019-11-27
5079,62.71,2589.55,1471.15,2019-11-28
5080,62.71,2589.55,1471.15,2019-11-29
5081,62.71,2589.55,1471.15,2019-11-30
5082,65.17,2518.38,1481.33,2019-12-01
5083,65.17,2518.38,1481.33,2019-12-02
5084,65.17,2518.38,1481.33,2019-12-03
5085,65.17,2518.38,1481.33,2019-12-04
5086,65.17,2518.38,1481.33,2019-12-05
5087,65.17,2518.38,1481.33,2019-12-06
5088,65.17,2518.38,1481.33,2019-12-07
5089,65.17,2518.38,1481.33,2019-12-08
5090,65.17,2518.38,1481.33,2019-12-09
5091,65.17,2518.38,1481.33,2019-12-10
5092,65.17,2518.38,1481.33,2019-12-11
5093,65.17,2518.38,1481.33,2019-12-12
5094,65.17,2518.38,1481.33,2019-12-13
5095,65.17,2518.38,1481.33,2019-12-14
5096,65.17,2518.38,1481.33,2019-12-15
5097,65.17,2518.38,1481.33,2019-12-16
5098,65.17,2518.38,1481.33,2019-12-17
5099,65.17,2518.38,1481.33,2019-12-18
5100,65.17,2518.38,1481.33,2019-12-19
5101,65.17,2518.38,1481.33,2019-12-20
5102,65.17,2518.38,1481.33,2019-12-21
5103,65.17,2518.38,1481.33,2019-12-22
5104,65.17,2518.38,1481.33,2019-12-23
5105,65.17,2518.38,1481.33,2019-12-24
5106,65.17,2518.38,1481.33,2019-12-25
5107,65.17,2518.38,1481.33,2019-12-26
5108,65.17,2518.38,1481.33,2019-12-27
5109,65.17,2518.38,1481.33,2019-12-28
5110,65.17,2518.38,1481.33,2019-12-29
5111,65.17,2518.38,1481.33,2019-12-30
5112,65.17,2518.38,1481.33,2019-12-31
5113,63.67,2673.09,1560.74,2020-01-01
5114,63.67,2673.09,1560.74,2020-01-02
5115,63.67,2673.09,1560.74,2020-01-03
5116,63.67,2673.09,1560.74,2020-01-04
5117,63.67,2673.09,1560.74,2020-01-05
5118,63.67,2673.09,1560.74,2020-01-06
5119,63.67,2673.09,1560.74,2020-01-07
5120,63.67,2673.09,1560.74,2020-01-08
5121,63.67,2673.09,1560.74,2020-01-09
5122,63.67,2673.09,1560.74,2020-01-10
5123,63.67,2673.09,1560.74,2020-01-11
5124,63.67,2673.09,1560.74,2020-01-12
5125,63.67,2673.09,1560.74,2020-01-13
5126,63.67,2673.09,1560.74,2020-01-14
5127,63.67,2673.09,1560.74,2020-01-15
5128,63.67,2673.09,1560.74,2020-01-16
5129,63.67,2673.09,1560.74,2020-01-17
5130,63.67,2673.09,1560.74,2020-01-18
5131,63.67,2673.09,1560.74,2020-01-19
5132,63.67,2673.09,1560.74,2020-01-20
5133,63.67,2673.09,1560.74,2020-01-21
5134,63.67,2673.09,1560.74,2020-01-22
5135,63.67,2673.09,1560.74,2020-01-23
5136,63.67,2673.09,1560.74,2020-01-24
5137,63.67,2673.09,1560.74,2020-01-25
5138,63.67,2673.09,1560.74,2020-01-26
5139,63.67,2673.09,1560.74,2020-01-27
5140,63.67,2673.09,1560.74,2020-01-28
5141,63.67,2673.09,1560.74,2020-01-29
5142,63.67,2673.09,1560.74,2020-01-30
5143,63.67,2673.09,1560.74,2020-01-31
5144,55.53,2825.9,1596.81,2020-02-01
5145,55.53,2825.9,1596.81,2020-02-02
5146,55.53,2825.9,1596.81,2020-02-03
5147,55.53,2825.9,1596.81,2020-02-04
5148,55.53,2825.9,1596.81,2020-02-05
5149,55.53,2825.9,1596.81,2020-02-06
5150,55.53,2825.9,1596.81,2020-02-07
5151,55.53,2825.9,1596.81,2020-02-08
5152,55.53,2825.9,1596.81,2020-02-09
5153,55.53,2825.9,1596.81,2020-02-10
5154,55.53,2825.9,1596.81,2020-02-11
5155,55.53,2825.9,1596.81,2020-02-12
5156,55.53,2825.9,1596.81,2020-02-13
5157,55.53,2825.9,1596.81,2020-02-14
5158,55.53,2825.9,1596.81,2020-02-15
5159,55.53,2825.9,1596.81,2020-02-16
5160,55.53,2825.9,1596.81,2020-02-17
5161,55.53,2825.9,1596.81,2020-02-18
5162,55.53,2825.9,1596.81,2020-02-19
5163,55.53,2825.9,1596.81,2020-02-20
5164,55.53,2825.9,1596.81,2020-02-21
5165,55.53,2825.9,1596.81,2020-02-22
5166,55.53,2825.9,1596.81,2020-02-23
5167,55.53,2825.9,1596.81,2020-02-24
5168,55.53,2825.9,1596.81,2020-02-25
5169,55.53,2825.9,1596.81,2020-02-26
5170,55.53,2825.9,1596.81,2020-02-27
5171,55.53,2825.9,1596.81,2020-02-28
5172,55.53,2825.9,1596.81,2020-02-29
5173,33.73,2407.05,1590.59,2020-03-01
5174,33.73,2407.05,1590.59,2020-03-02
5175,33.73,2407.05,1590.59,2020-03-03
5176,33.73,2407.05,1590.59,2020-03-04
5177,33.73,2407.05,1590.59,2020-03-05
5178,33.73,2407.05,1590.59,2020-03-06
5179,33.73,2407.05,1590.59,2020-03-07
5180,33.73,2407.05,1590.59,2020-03-08
5181,33.73,2407.05,1590.59,2020-03-09
5182,33.73,2407.05,1590.59,2020-03-10
5183,33.73,2407.05,1590.59,2020-03-11
5184,33.73,2407.05,1590.59,2020-03-12
5185,33.73,2407.05,1590.59,2020-03-13
5186,33.73,2407.05,1590.59,2020-03-14
5187,33.73,2407.05,1590.59,2020-03-15
5188,33.73,2407.05,1590.59,2020-03-16
5189,33.73,2407.05,1590.59,2020-03-17
5190,33.73,2407.05,1590.59,2020-03-18
5191,33.73,2407.05,1590.59,2020-03-19
5192,33.73,2407.05,1590.59,2020-03-20
5193,33.73,2407.05,1590.59,2020-03-21
5194,33.73,2407.05,1590.59,2020-03-22
5195,33.73,2407.05,1590.59,2020-03-23
5196,33.73,2407.05,1590.59,2020-03-24
5197,33.73,2407.05,1590.59,2020-03-25
5198,33.73,2407.05,1590.59,2020-03-26
5199,33.73,2407.05,1590.59,2020-03-27
5200,33.73,2407.05,1590.59,2020-03-28
5201,33.73,2407.05,1590.59,2020-03-29
5202,33.73,2407.05,1590.59,2020-03-30
5203,33.73,2407.05,1590.59,2020-03-31
5204,26.63,2324.29,1681.01,2020-04-01
5205,26.63,2324.29,1681.01,2020-04-02
5206,26.63,2324.29,1681.01,2020-04-03
5207,26.63,2324.29,1681.01,2020-04-04
5208,26.63,2324.29,1681.01,2020-04-05
5209,26.63,2324.29,1681.01,2020-04-06
5210,26.63,2324.29,1681.01,2020-04-07
5211,26.63,2324.29,1681.01,2020-04-08
5212,26.63,2324.29,1681.01,2020-04-09
5213,26.63,2324.29,1681.01,2020-04-10
5214,26.63,2324.29,1681.01,2020-04-11
5215,26.63,2324.29,1681.01,2020-04-12
5216,26.63,2324.29,1681.01,2020-04-13
5217,26.63,2324.29,1681.01,2020-04-14
5218,26.63,2324.29,1681.01,2020-04-15
5219,26.63,2324.29,1681.01,2020-04-16
5220,26.63,2324.29,1681.01,2020-04-17
5221,26.63,2324.29,1681.01,2020-04-18
5222,26.63,2324.29,1681.01,2020-04-19
5223,26.63,2324.29,1681.01,2020-04-20
5224,26.63,2324.29,1681.01,2020-04-21
5225,26.63,2324.29,1681.01,2020-04-22
5226,26.63,2324.29,1681.01,2020-04-23
5227,26.63,2324.29,1681.01,2020-04-24
5228,26.63,2324.29,1681.01,2020-04-25
5229,26.63,2324.29,1681.01,2020-04-26
5230,26.63,2324.29,1681.01,2020-04-27
5231,26.63,2324.29,1681.01,2020-04-28
5232,26.63,2324.29,1681.01,2020-04-29
5233,26.63,2324.29,1681.01,2020-04-30
5234,32.11,2402.9,1716.82,2020-05-01
5235,32.11,2402.9,1716.82,2020-05-02
5236,32.11,2402.9,1716.82,2020-05-03
5237,32.11,2402.9,1716.82,2020-05-04
5238,32.11,2402.9,1716.82,2020-05-05
5239,32.11,2402.9,1716.82,2020-05-06
5240,32.11,2402.9,1716.82,2020-05-07
5241,32.11,2402.9,1716.82,2020-05-08
5242,32.11,2402.9,1716.82,2020-05-09
5243,32.11,2402.9,1716.82,2020-05-10
5244,32.11,2402.9,1716.82,2020-05-11
5245,32.11,2402.9,1716.82,2020-05-12
5246,32.11,2402.9,1716.82,2020-05-13
5247,32.11,2402.9,1716.82,2020-05-14
5248,32.11,2402.9,1716.82,2020-05-15
5249,32.11,2402.9,1716.82,2020-05-16
5250,32.11,2402.9,1716.82,2020-05-17
5251,32.11,2402.9,1716.82,2020-05-18
5252,32.11,2402.9,1716.82,2020-05-19
5253,32.11,2402.9,1716.82,2020-05-20
5254,32.11,2402.9,1716.82,2020-05-21
5255,32.11,2402.9,1716.82,2020-05-22
5256,32.11,2402.9,1716.82,2020-05-23
5257,32.11,2402.9,1716.82,2020-05-24
5258,32.11,2402.9,1716.82,2020-05-25
5259,32.11,2402.9,1716.82,2020-05-26
5260,32.11,2402.9,1716.82,2020-05-27
5261,32.11,2402.9,1716.82,2020-05-28
5262,32.11,2402.9,1716.82,2020-05-29
5263,32.11,2402.9,1716.82,2020-05-30
5264,32.11,2402.9,1716.82,2020-05-31
5265,40.77,2324.82,1734.69,2020-06-01
5266,40.77,2324.82,1734.69,2020-06-02
5267,40.77,2324.82,1734.69,2020-06-03
5268,40.77,2324.82,1734.69,2020-06-04
5269,40.77,2324.82,1734.69,2020-06-05
5270,40.77,2324.82,1734.69,2020-06-06
5271,40.77,2324.82,1734.69,2020-06-07
5272,40.77,2324.82,1734.69,2020-06-08
5273,40.77,2324.82,1734.69,2020-06-09
5274,40.77,2324.82,1734.69,2020-06-10
5275,40.77,2324.82,1734.69,2020-06-11
5276,40.77,2324.82,1734.69,2020-06-12
5277,40.77,2324.82,1734.69,2020-06-13
5278,40.77,2324.82,1734.69,2020-06-14
5279,40.77,2324.82,1734.69,2020-06-15
5280,40.77,2324.82,1734.69,2020-06-16
5281,40.77,2324.82,1734.69,2020-06-17
5282,40.77,2324.82,1734.69,2020-06-18
5283,40.77,2324.82,1734.69,2020-06-19
5284,40.77,2324.82,1734.69,2020-06-20
5285,40.77,2324.82,1734.69,2020-06-21
5286,40.77,2324.82,1734.69,2020-06-22
5287,40.77,2324.82,1734.69,2020-06-23
5288,40.77,2324.82,1734.69,2020-06-24
5289,40.77,2324.82,1734.69,2020-06-25
5290,40.77,2324.82,1734.69,2020-06-26
5291,40.77,2324.82,1734.69,2020-06-27
5292,40.77,2324.82,1734.69,2020-06-28
5293,40.77,2324.82,1734.69,2020-06-29
5294,40.77,2324.82,1734.69,2020-06-30
5295,43.24,2206.77,1843.17,2020-07-01
5296,43.24,2206.77,1843.17,2020-07-02
5297,43.24,2206.77,1843.17,2020-07-03
5298,43.24,2206.77,1843.17,2020-07-04
5299,43.24,2206.77,1843.17,2020-07-05
5300,43.24,2206.77,1843.17,2020-07-06
5301,43.24,2206.77,1843.17,2020-07-07
5302,43.24,2206.77,1843.17,2020-07-08
5303,43.24,2206.77,1843.17,2020-07-09
5304,43.24,2206.77,1843.17,2020-07-10
5305,43.24,2206.77,1843.17,2020-07-11
5306,43.24,2206.77,1843.17,2020-07-12
5307,43.24,2206.77,1843.17,2020-07-13
5308,43.24,2206.77,1843.17,2020-07-14
5309,43.24,2206.77,1843.17,2020-07-15
5310,43.24,2206.77,1843.17,2020-07-16
5311,43.24,2206.77,1843.17,2020-07-17
5312,43.24,2206.77,1843.17,2020-07-18
5313,43.24,2206.77,1843.17,2020-07-19
5314,43.24,2206.77,1843.17,2020-07-20
5315,43.24,2206.77,1843.17,2020-07-21
5316,43.24,2206.77,1843.17,2020-07-22
5317,43.24,2206.77,1843.17,2020-07-23
5318,43.24,2206.77,1843.17,2020-07-24
5319,43.24,2206.77,1843.17,2020-07-25
5320,43.24,2206.77,1843.17,2020-07-26
5321,43.24,2206.77,1843.17,2020-07-27
5322,43.24,2206.77,1843.17,2020-07-28
5323,43.24,2206.77,1843.17,2020-07-29
5324,43.24,2206.77,1843.17,2020-07-30
5325,43.24,2206.77,1843.17,2020-07-31
5326,45.04,2482.14,1971.07,2020-08-01
5327,45.04,2482.14,1971.07,2020-08-02
5328,45.04,2482.14,1971.07,2020-08-03
5329,45.04,2482.14,1971.07,2020-08-04
5330,45.04,2482.14,1971.07,2020-08-05
5331,45.04,2482.14,1971.07,2020-08-06
5332,45.04,2482.14,1971.07,2020-08-07
5333,45.04,2482.14,1971.07,2020-08-08
5334,45.04,2482.14,1971.07,2020-08-09
5335,45.04,2482.14,1971.07,2020-08-10
5336,45.04,2482.14,1971.07,2020-08-11
5337,45.04,2482.14,1971.07,2020-08-12
5338,45.04,2482.14,1971.07,2020-08-13
5339,45.04,2482.14,1971.07,2020-08-14
5340,45.04,2482.14,1971.07,2020-08-15
5341,45.04,2482.14,1971.07,2020-08-16
5342,45.04,2482.14,1971.07,2020-08-17
5343,45.04,2482.14,1971.07,2020-08-18
5344,45.04,2482.14,1971.07,2020-08-19
5345,45.04,2482.14,1971.07,2020-08-20
5346,45.04,2482.14,1971.07,2020-08-21
5347,45.04,2482.14,1971.07,2020-08-22
5348,45.04,2482.14,1971.07,2020-08-23
5349,45.04,2482.14,1971.07,2020-08-24
5350,45.04,2482.14,1971.07,2020-08-25
5351,45.04,2482.14,1971.07,2020-08-26
5352,45.04,2482.14,1971.07,2020-08-27
5353,45.04,2482.14,1971.07,2020-08-28
5354,45.04,2482.14,1971.07,2020-08-29
5355,45.04,2482.14,1971.07,2020-08-30
5356,45.04,2482.14,1971.07,2020-08-31
5357,41.87,2596.38,1924.47,2020-09-01
5358,41.87,2596.38,1924.47,2020-09-02
5359,41.87,2596.38,1924.47,2020-09-03
5360,41.87,2596.38,1924.47,2020-09-04
5361,41.87,2596.38,1924.47,2020-09-05
5362,41.87,2596.38,1924.47,2020-09-06
5363,41.87,2596.38,1924.47,2020-09-07
5364,41.87,2596.38,1924.47,2020-09-08
5365,41.87,2596.38,1924.47,2020-09-09
5366,41.87,2596.38,1924.47,2020-09-10
5367,41.87,2596.38,1924.47,2020-09-11
5368,41.87,2596.38,1924.47,2020-09-12
5369,41.87,2596.38,1924.47,2020-09-13
5370,41.87,2596.38,1924.47,2020-09-14
5371,41.87,2596.38,1924.47,2020-09-15
5372,41.87,2596.38,1924.47,2020-09-16
5373,41.87,2596.38,1924.47,2020-09-17
5374,41.87,2596.38,1924.47,2020-09-18
5375,41.87,2596.38,1924.47,2020-09-19
5376,41.87,2596.38,1924.47,2020-09-20
5377,41.87,2596.38,1924.47,2020-09-21
5378,41.87,2596.38,1924.47,2020-09-22
5379,41.87,2596.38,1924.47,2020-09-23
5380,41.87,2596.38,1924.47,2020-09-24
5381,41.87,2596.38,1924.47,2020-09-25
5382,41.87,2596.38,1924.47,2020-09-26
5383,41.87,2596.38,1924.47,2020-09-27
5384,41.87,2596.38,1924.47,2020-09-28
5385,41.87,2596.38,1924.47,2020-09-29
5386,41.87,2596.38,1924.47,2020-09-30
5387,41.36,2423.55,1901.68,2020-10-01
5388,41.36,2423.55,1901.68,2020-10-02
5389,41.36,2423.55,1901.68,2020-10-03
5390,41.36,2423.55,1901.68,2020-10-04
5391,41.36,2423.55,1901.68,2020-10-05
5392,41.36,2423.55,1901.68,2020-10-06
5393,41.36,2423.55,1901.68,2020-10-07
5394,41.36,2423.55,1901.68,2020-10-08
5395,41.36,2423.55,1901.68,2020-10-09
5396,41.36,2423.55,1901.68,2020-10-10
5397,41.36,2423.55,1901.68,2020-10-11
5398,41.36,2423.55,1901.68,2020-10-12
5399,41.36,2423.55,1901.68,2020-10-13
5400,41.36,2423.55,1901.68,2020-10-14
5401,41.36,2423.55,1901.68,2020-10-15
5402,41.36,2423.55,1901.68,2020-10-16
5403,41.36,2423.55,1901.68,2020-10-17
5404,41.36,2423.55,1901.68,2020-10-18
5405,41.36,2423.55,1901.68,2020-10-19
5406,41.36,2423.55,1901.68,2020-10-20
5407,41.36,2423.55,1901.68,2020-10-21
5408,41.36,2423.55,1901.68,2020-10-22
5409,41.36,2423.55,1901.68,2020-10-23
5410,41.36,2423.55,1901.68,2020-10-24
5411,41.36,2423.55,1901.68,2020-10-25
5412,41.36,2423.55,1901.68,2020-10-26
5413,41.36,2423.55,1901.68,2020-10-27
5414,41.36,2423.55,1901.68,2020-10-28
5415,41.36,2423.55,1901.68,2020-10-29
5416,41.36,2423.55,1901.68,2020-10-30
5417,41.36,2423.55,1901.68,2020-10-31
5418,43.98,2509.38,1867.87,2020-11-01
5419,43.98,2509.38,1867.87,2020-11-02
5420,43.98,2509.38,1867.87,2020-11-03
5421,43.98,2509.38,1867.87,2020-11-04
5422,43.98,2509.38,1867.87,2020-11-05
5423,43.98,2509.38,1867.87,2020-11-06
5424,43.98,2509.38,1867.87,2020-11-07
5425,43.98,2509.38,1867.87,2020-11-08
5426,43.98,2509.38,1867.87,2020-11-09
5427,43.98,2509.38,1867.87,2020-11-10
5428,43.98,2509.38,1867.87,2020-11-11
5429,43.98,2509.38,1867.87,2020-11-12
5430,43.98,2509.38,1867.87,2020-11-13
5431,43.98,2509.38,1867.87,2020-11-14
5432,43.98,2509.38,1867.87,2020-11-15
5433,43.98,2509.38,1867.87,2020-11-16
5434,43.98,2509.38,1867.87,2020-11-17
5435,43.98,2509.38,1867.87,2020-11-18
5436,43.98,2509.38,1867.87,2020-11-19
5437,43.98,2509.38,1867.87,2020-11-20
5438,43.98,2509.38,1867.87,2020-11-21
5439,43.98,2509.38,1867.87,2020-11-22
5440,43.98,2509.38,1867.87,2020-11-23
5441,43.98,2509.38,1867.87,2020-11-24
5442,43.98,2509.38,1867.87,2020-11-25
