Date,US_Inflation_Rate
09/06/2018,101.872
10/06/2018,101.872
11/06/2018,101.872
12/06/2018,101.872
13/06/2018,101.872
14/06/2018,101.872
15/06/2018,101.872
16/06/2018,101.872
17/06/2018,101.872
18/06/2018,101.872
19/06/2018,101.872
20/06/2018,101.872
21/06/2018,101.872
22/06/2018,101.872
23/06/2018,101.872
24/06/2018,101.872
25/06/2018,101.872
26/06/2018,101.872
27/06/2018,101.872
28/06/2018,101.872
29/06/2018,101.872
30/06/2018,101.872
01/07/2018,102.006
02/07/2018,102.006
03/07/2018,102.006
04/07/2018,102.006
05/07/2018,102.006
06/07/2018,102.006
07/07/2018,102.006
08/07/2018,102.006
09/07/2018,102.006
10/07/2018,102.006
11/07/2018,102.006
12/07/2018,102.006
13/07/2018,102.006
14/07/2018,102.006
15/07/2018,102.006
16/07/2018,102.006
17/07/2018,102.006
18/07/2018,102.006
19/07/2018,102.006
20/07/2018,102.006
21/07/2018,102.006
22/07/2018,102.006
23/07/2018,102.006
24/07/2018,102.006
25/07/2018,102.006
26/07/2018,102.006
27/07/2018,102.006
28/07/2018,102.006
29/07/2018,102.006
30/07/2018,102.006
31/07/2018,102.006
01/08/2018,102.016
02/08/2018,102.016
03/08/2018,102.016
04/08/2018,102.016
05/08/2018,102.016
06/08/2018,102.016
07/08/2018,102.016
08/08/2018,102.016
09/08/2018,102.016
10/08/2018,102.016
11/08/2018,102.016
12/08/2018,102.016
13/08/2018,102.016
14/08/2018,102.016
15/08/2018,102.016
16/08/2018,102.016
17/08/2018,102.016
18/08/2018,102.016
19/08/2018,102.016
20/08/2018,102.016
21/08/2018,102.016
22/08/2018,102.016
23/08/2018,102.016
24/08/2018,102.016
25/08/2018,102.016
26/08/2018,102.016
27/08/2018,102.016
28/08/2018,102.016
29/08/2018,102.016
30/08/2018,102.016
31/08/2018,102.016
01/09/2018,102.205
02/09/2018,102.205
03/09/2018,102.205
04/09/2018,102.205
05/09/2018,102.205
06/09/2018,102.205
07/09/2018,102.205
08/09/2018,102.205
09/09/2018,102.205
10/09/2018,102.205
11/09/2018,102.205
12/09/2018,102.205
13/09/2018,102.205
14/09/2018,102.205
15/09/2018,102.205
16/09/2018,102.205
17/09/2018,102.205
18/09/2018,102.205
19/09/2018,102.205
20/09/2018,102.205
21/09/2018,102.205
22/09/2018,102.205
23/09/2018,102.205
24/09/2018,102.205
25/09/2018,102.205
26/09/2018,102.205
27/09/2018,102.205
28/09/2018,102.205
29/09/2018,102.205
30/09/2018,102.205
01/10/2018,102.366
02/10/2018,102.366
03/10/2018,102.366
04/10/2018,102.366
05/10/2018,102.366
06/10/2018,102.366
07/10/2018,102.366
08/10/2018,102.366
09/10/2018,102.366
10/10/2018,102.366
11/10/2018,102.366
12/10/2018,102.366
13/10/2018,102.366
14/10/2018,102.366
15/10/2018,102.366
16/10/2018,102.366
17/10/2018,102.366
18/10/2018,102.366
19/10/2018,102.366
20/10/2018,102.366
21/10/2018,102.366
22/10/2018,102.366
23/10/2018,102.366
24/10/2018,102.366
25/10/2018,102.366
26/10/2018,102.366
27/10/2018,102.366
28/10/2018,102.366
29/10/2018,102.366
30/10/2018,102.366
31/10/2018,102.366
01/11/2018,102.556
02/11/2018,102.556
03/11/2018,102.556
04/11/2018,102.556
05/11/2018,102.556
06/11/2018,102.556
07/11/2018,102.556
08/11/2018,102.556
09/11/2018,102.556
10/11/2018,102.556
11/11/2018,102.556
12/11/2018,102.556
13/11/2018,102.556
14/11/2018,102.556
15/11/2018,102.556
16/11/2018,102.556
17/11/2018,102.556
18/11/2018,102.556
19/11/2018,102.556
20/11/2018,102.556
21/11/2018,102.556
22/11/2018,102.556
23/11/2018,102.556
24/11/2018,102.556
25/11/2018,102.556
26/11/2018,102.556
27/11/2018,102.556
28/11/2018,102.556
29/11/2018,102.556
30/11/2018,102.556
01/12/2018,102.735
02/12/2018,102.735
03/12/2018,102.735
04/12/2018,102.735
05/12/2018,102.735
06/12/2018,102.735
07/12/2018,102.735
08/12/2018,102.735
09/12/2018,102.735
10/12/2018,102.735
11/12/2018,102.735
12/12/2018,102.735
13/12/2018,102.735
14/12/2018,102.735
15/12/2018,102.735
16/12/2018,102.735
17/12/2018,102.735
18/12/2018,102.735
19/12/2018,102.735
20/12/2018,102.735
21/12/2018,102.735
22/12/2018,102.735
23/12/2018,102.735
24/12/2018,102.735
25/12/2018,102.735
26/12/2018,102.735
27/12/2018,102.735
28/12/2018,102.735
29/12/2018,102.735
30/12/2018,102.735
31/12/2018,102.735
01/01/2019,102.87
02/01/2019,102.87
03/01/2019,102.87
04/01/2019,102.87
05/01/2019,102.87
06/01/2019,102.87
07/01/2019,102.87
08/01/2019,102.87
09/01/2019,102.87
10/01/2019,102.87
11/01/2019,102.87
12/01/2019,102.87
13/01/2019,102.87
14/01/2019,102.87
15/01/2019,102.87
16/01/2019,102.87
17/01/2019,102.87
18/01/2019,102.87
19/01/2019,102.87
20/01/2019,102.87
21/01/2019,102.87
22/01/2019,102.87
23/01/2019,102.87
24/01/2019,102.87
25/01/2019,102.87
26/01/2019,102.87
27/01/2019,102.87
28/01/2019,102.87
29/01/2019,102.87
30/01/2019,102.87
31/01/2019,102.87
01/02/2019,102.963
02/02/2019,102.963
03/02/2019,102.963
04/02/2019,102.963
05/02/2019,102.963
06/02/2019,102.963
07/02/2019,102.963
08/02/2019,102.963
09/02/2019,102.963
10/02/2019,102.963
11/02/2019,102.963
12/02/2019,102.963
13/02/2019,102.963
14/02/2019,102.963
15/02/2019,102.963
16/02/2019,102.963
17/02/2019,102.963
18/02/2019,102.963
19/02/2019,102.963
20/02/2019,102.963
21/02/2019,102.963
22/02/2019,102.963
23/02/2019,102.963
24/02/2019,102.963
25/02/2019,102.963
26/02/2019,102.963
27/02/2019,102.963
28/02/2019,102.963
01/03/2019,103.058
02/03/2019,103.058
03/03/2019,103.058
04/03/2019,103.058
05/03/2019,103.058
06/03/2019,103.058
07/03/2019,103.058
08/03/2019,103.058
09/03/2019,103.058
10/03/2019,103.058
11/03/2019,103.058
12/03/2019,103.058
13/03/2019,103.058
14/03/2019,103.058
15/03/2019,103.058
16/03/2019,103.058
17/03/2019,103.058
18/03/2019,103.058
19/03/2019,103.058
20/03/2019,103.058
21/03/2019,103.058
22/03/2019,103.058
23/03/2019,103.058
24/03/2019,103.058
25/03/2019,103.058
26/03/2019,103.058
27/03/2019,103.058
28/03/2019,103.058
29/03/2019,103.058
30/03/2019,103.058
31/03/2019,103.058
01/04/2019,103.265
02/04/2019,103.265
03/04/2019,103.265
04/04/2019,103.265
05/04/2019,103.265
06/04/2019,103.265
07/04/2019,103.265
08/04/2019,103.265
09/04/2019,103.265
10/04/2019,103.265
11/04/2019,103.265
12/04/2019,103.265
13/04/2019,103.265
14/04/2019,103.265
15/04/2019,103.265
16/04/2019,103.265
17/04/2019,103.265
18/04/2019,103.265
19/04/2019,103.265
20/04/2019,103.265
21/04/2019,103.265
22/04/2019,103.265
23/04/2019,103.265
24/04/2019,103.265
25/04/2019,103.265
26/04/2019,103.265
27/04/2019,103.265
28/04/2019,103.265
29/04/2019,103.265
30/04/2019,103.265
01/05/2019,103.371
02/05/2019,103.371
03/05/2019,103.371
04/05/2019,103.371
05/05/2019,103.371
06/05/2019,103.371
07/05/2019,103.371
08/05/2019,103.371
09/05/2019,103.371
10/05/2019,103.371
11/05/2019,103.371
12/05/2019,103.371
13/05/2019,103.371
14/05/2019,103.371
15/05/2019,103.371
16/05/2019,103.371
17/05/2019,103.371
18/05/2019,103.371
19/05/2019,103.371
20/05/2019,103.371
21/05/2019,103.371
22/05/2019,103.371
23/05/2019,103.371
24/05/2019,103.371
25/05/2019,103.371
26/05/2019,103.371
27/05/2019,103.371
28/05/2019,103.371
29/05/2019,103.371
30/05/2019,103.371
31/05/2019,103.371
01/06/2019,103.56
02/06/2019,103.56
03/06/2019,103.56
04/06/2019,103.56
05/06/2019,103.56
06/06/2019,103.56
07/06/2019,103.56
08/06/2019,103.56
09/06/2019,103.56
10/06/2019,103.56
11/06/2019,103.56
12/06/2019,103.56
13/06/2019,103.56
14/06/2019,103.56
15/06/2019,103.56
16/06/2019,103.56
17/06/2019,103.56
18/06/2019,103.56
19/06/2019,103.56
20/06/2019,103.56
21/06/2019,103.56
22/06/2019,103.56
23/06/2019,103.56
24/06/2019,103.56
25/06/2019,103.56
26/06/2019,103.56
27/06/2019,103.56
28/06/2019,103.56
29/06/2019,103.56
30/06/2019,103.56
01/07/2019,103.678
02/07/2019,103.678
03/07/2019,103.678
04/07/2019,103.678
05/07/2019,103.678
06/07/2019,103.678
07/07/2019,103.678
08/07/2019,103.678
09/07/2019,103.678
10/07/2019,103.678
11/07/2019,103.678
12/07/2019,103.678
13/07/2019,103.678
14/07/2019,103.678
15/07/2019,103.678
16/07/2019,103.678
17/07/2019,103.678
18/07/2019,103.678
19/07/2019,103.678
20/07/2019,103.678
21/07/2019,103.678
22/07/2019,103.678
23/07/2019,103.678
24/07/2019,103.678
25/07/2019,103.678
26/07/2019,103.678
27/07/2019,103.678
28/07/2019,103.678
29/07/2019,103.678
30/07/2019,103.678
31/07/2019,103.678
01/08/2019,103.797
02/08/2019,103.797
03/08/2019,103.797
04/08/2019,103.797
05/08/2019,103.797
06/08/2019,103.797
07/08/2019,103.797
08/08/2019,103.797
09/08/2019,103.797
10/08/2019,103.797
11/08/2019,103.797
12/08/2019,103.797
13/08/2019,103.797
14/08/2019,103.797
15/08/2019,103.797
16/08/2019,103.797
17/08/2019,103.797
18/08/2019,103.797
19/08/2019,103.797
20/08/2019,103.797
21/08/2019,103.797
22/08/2019,103.797
23/08/2019,103.797
24/08/2019,103.797
25/08/2019,103.797
26/08/2019,103.797
27/08/2019,103.797
28/08/2019,103.797
29/08/2019,103.797
30/08/2019,103.797
31/08/2019,103.797
01/09/2019,103.873
02/09/2019,103.873
03/09/2019,103.873
04/09/2019,103.873
05/09/2019,103.873
06/09/2019,103.873
07/09/2019,103.873
08/09/2019,103.873
09/09/2019,103.873
10/09/2019,103.873
11/09/2019,103.873
12/09/2019,103.873
13/09/2019,103.873
14/09/2019,103.873
15/09/2019,103.873
16/09/2019,103.873
17/09/2019,103.873
18/09/2019,103.873
19/09/2019,103.873
20/09/2019,103.873
21/09/2019,103.873
22/09/2019,103.873
23/09/2019,103.873
24/09/2019,103.873
25/09/2019,103.873
26/09/2019,103.873
27/09/2019,103.873
28/09/2019,103.873
29/09/2019,103.873
30/09/2019,103.873
01/10/2019,104.028
02/10/2019,104.028
03/10/2019,104.028
04/10/2019,104.028
05/10/2019,104.028
06/10/2019,104.028
07/10/2019,104.028
08/10/2019,104.028
09/10/2019,104.028
10/10/2019,104.028
11/10/2019,104.028
12/10/2019,104.028
13/10/2019,104.028
14/10/2019,104.028
15/10/2019,104.028
16/10/2019,104.028
17/10/2019,104.028
18/10/2019,104.028
19/10/2019,104.028
20/10/2019,104.028
21/10/2019,104.028
22/10/2019,104.028
23/10/2019,104.028
24/10/2019,104.028
25/10/2019,104.028
26/10/2019,104.028
27/10/2019,104.028
28/10/2019,104.028
29/10/2019,104.028
30/10/2019,104.028
31/10/2019,104.028
01/11/2019,104.092
02/11/2019,104.092
03/11/2019,104.092
04/11/2019,104.092
05/11/2019,104.092
06/11/2019,104.092
07/11/2019,104.092
08/11/2019,104.092
09/11/2019,104.092
10/11/2019,104.092
11/11/2019,104.092
12/11/2019,104.092
13/11/2019,104.092
14/11/2019,104.092
15/11/2019,104.092
16/11/2019,104.092
17/11/2019,104.092
18/11/2019,104.092
19/11/2019,104.092
20/11/2019,104.092
21/11/2019,104.092
22/11/2019,104.092
23/11/2019,104.092
24/11/2019,104.092
25/11/2019,104.092
26/11/2019,104.092
27/11/2019,104.092
28/11/2019,104.092
29/11/2019,104.092
30/11/2019,104.092
01/12/2019,104.322
02/12/2019,104.322
03/12/2019,104.322
04/12/2019,104.322
05/12/2019,104.322
06/12/2019,104.322
07/12/2019,104.322
08/12/2019,104.322
09/12/2019,104.322
10/12/2019,104.322
11/12/2019,104.322
12/12/2019,104.322
13/12/2019,104.322
14/12/2019,104.322
15/12/2019,104.322
16/12/2019,104.322
17/12/2019,104.322
18/12/2019,104.322
19/12/2019,104.322
20/12/2019,104.322
21/12/2019,104.322
22/12/2019,104.322
23/12/2019,104.322
24/12/2019,104.322
25/12/2019,104.322
26/12/2019,104.322
27/12/2019,104.322
28/12/2019,104.322
29/12/2019,104.322
30/12/2019,104.322
31/12/2019,104.322
01/01/2020,104.488
02/01/2020,104.488
03/01/2020,104.488
04/01/2020,104.488
05/01/2020,104.488
06/01/2020,104.488
07/01/2020,104.488
08/01/2020,104.488
09/01/2020,104.488
10/01/2020,104.488
11/01/2020,104.488
12/01/2020,104.488
13/01/2020,104.488
14/01/2020,104.488
15/01/2020,104.488
16/01/2020,104.488
17/01/2020,104.488
18/01/2020,104.488
19/01/2020,104.488
20/01/2020,104.488
21/01/2020,104.488
22/01/2020,104.488
23/01/2020,104.488
24/01/2020,104.488
25/01/2020,104.488
26/01/2020,104.488
27/01/2020,104.488
28/01/2020,104.488
29/01/2020,104.488
30/01/2020,104.488
31/01/2020,104.488
01/02/2020,104.684
02/02/2020,104.684
03/02/2020,104.684
04/02/2020,104.684
05/02/2020,104.684
06/02/2020,104.684
07/02/2020,104.684
08/02/2020,104.684
09/02/2020,104.684
10/02/2020,104.684
11/02/2020,104.684
12/02/2020,104.684
13/02/2020,104.684
14/02/2020,104.684
15/02/2020,104.684
16/02/2020,104.684
17/02/2020,104.684
18/02/2020,104.684
19/02/2020,104.684
20/02/2020,104.684
21/02/2020,104.684
22/02/2020,104.684
23/02/2020,104.684
24/02/2020,104.684
25/02/2020,104.684
26/02/2020,104.684
27/02/2020,104.684
28/02/2020,104.684
29/02/2020,104.684
01/03/2020,104.596
02/03/2020,104.596
03/03/2020,104.596
04/03/2020,104.596
05/03/2020,104.596
06/03/2020,104.596
07/03/2020,104.596
08/03/2020,104.596
09/03/2020,104.596
10/03/2020,104.596
11/03/2020,104.596
12/03/2020,104.596
13/03/2020,104.596
14/03/2020,104.596
15/03/2020,104.596
16/03/2020,104.596
17/03/2020,104.596
18/03/2020,104.596
19/03/2020,104.596
20/03/2020,104.596
21/03/2020,104.596
22/03/2020,104.596
23/03/2020,104.596
24/03/2020,104.596
25/03/2020,104.596
26/03/2020,104.596
27/03/2020,104.596
28/03/2020,104.596
29/03/2020,104.596
30/03/2020,104.596
31/03/2020,104.596
01/04/2020,104.256
02/04/2020,104.256
03/04/2020,104.256
04/04/2020,104.256
05/04/2020,104.256
06/04/2020,104.256
07/04/2020,104.256
08/04/2020,104.256
09/04/2020,104.256
10/04/2020,104.256
11/04/2020,104.256
12/04/2020,104.256
13/04/2020,104.256
14/04/2020,104.256
15/04/2020,104.256
16/04/2020,104.256
17/04/2020,104.256
18/04/2020,104.256
19/04/2020,104.256
20/04/2020,104.256
21/04/2020,104.256
22/04/2020,104.256
23/04/2020,104.256
24/04/2020,104.256
25/04/2020,104.256
26/04/2020,104.256
27/04/2020,104.256
28/04/2020,104.256
29/04/2020,104.256
30/04/2020,104.256
01/05/2020,104.37
02/05/2020,104.37
03/05/2020,104.37
04/05/2020,104.37
05/05/2020,104.37
06/05/2020,104.37
07/05/2020,104.37
08/05/2020,104.37
09/05/2020,104.37
10/05/2020,104.37
11/05/2020,104.37
12/05/2020,104.37
13/05/2020,104.37
14/05/2020,104.37
15/05/2020,104.37
16/05/2020,104.37
17/05/2020,104.37
18/05/2020,104.37
19/05/2020,104.37
20/05/2020,104.37
21/05/2020,104.37
22/05/2020,104.37
23/05/2020,104.37
24/05/2020,104.37
25/05/2020,104.37
26/05/2020,104.37
27/05/2020,104.37
28/05/2020,104.37
29/05/2020,104.37
30/05/2020,104.37
31/05/2020,104.37
01/06/2020,104.531
02/06/2020,104.531
03/06/2020,104.531
04/06/2020,104.531
05/06/2020,104.531
06/06/2020,104.531
07/06/2020,104.531
08/06/2020,104.531
09/06/2020,104.531
10/06/2020,104.531
11/06/2020,104.531
12/06/2020,104.531
13/06/2020,104.531
14/06/2020,104.531
15/06/2020,104.531
16/06/2020,104.531
17/06/2020,104.531
18/06/2020,104.531
19/06/2020,104.531
20/06/2020,104.531
21/06/2020,104.531
22/06/2020,104.531
23/06/2020,104.531
24/06/2020,104.531
25/06/2020,104.531
26/06/2020,104.531
27/06/2020,104.531
28/06/2020,104.531
29/06/2020,104.531
30/06/2020,104.531
01/07/2020,104.9
02/07/2020,104.9
03/07/2020,104.9
04/07/2020,104.9
05/07/2020,104.9
06/07/2020,104.9
07/07/2020,104.9
08/07/2020,104.9
09/07/2020,104.9
10/07/2020,104.9
11/07/2020,104.9
12/07/2020,104.9
13/07/2020,104.9
14/07/2020,104.9
15/07/2020,104.9
16/07/2020,104.9
17/07/2020,104.9
18/07/2020,104.9
19/07/2020,104.9
20/07/2020,104.9
21/07/2020,104.9
22/07/2020,104.9
23/07/2020,104.9
24/07/2020,104.9
25/07/2020,104.9
26/07/2020,104.9
27/07/2020,104.9
28/07/2020,104.9
29/07/2020,104.9
30/07/2020,104.9
31/07/2020,104.9
01/08/2020,105.235
02/08/2020,105.235
03/08/2020,105.235
04/08/2020,105.235
05/08/2020,105.235
06/08/2020,105.235
07/08/2020,105.235
08/08/2020,105.235
09/08/2020,105.235
10/08/2020,105.235
11/08/2020,105.235
12/08/2020,105.235
13/08/2020,105.235
14/08/2020,105.235
15/08/2020,105.235
16/08/2020,105.235
17/08/2020,105.235
18/08/2020,105.235
19/08/2020,105.235
20/08/2020,105.235
21/08/2020,105.235
22/08/2020,105.235
23/08/2020,105.235
24/08/2020,105.235
25/08/2020,105.235
26/08/2020,105.235
27/08/2020,105.235
28/08/2020,105.235
29/08/2020,105.235
30/08/2020,105.235
31/08/2020,105.235
01/09/2020,105.395
02/09/2020,105.395
03/09/2020,105.395
04/09/2020,105.395
05/09/2020,105.395
06/09/2020,105.395
07/09/2020,105.395
08/09/2020,105.395
09/09/2020,105.395
10/09/2020,105.395
11/09/2020,105.395
12/09/2020,105.395
13/09/2020,105.395
14/09/2020,105.395
15/09/2020,105.395
16/09/2020,105.395
17/09/2020,105.395
18/09/2020,105.395
19/09/2020,105.395
20/09/2020,105.395
21/09/2020,105.395
22/09/2020,105.395
23/09/2020,105.395
24/09/2020,105.395
25/09/2020,105.395
26/09/2020,105.395
27/09/2020,105.395
28/09/2020,105.395
29/09/2020,105.395
30/09/2020,105.395
01/10/2020,105.47
02/10/2020,105.47
03/10/2020,105.47
04/10/2020,105.47
05/10/2020,105.47
06/10/2020,105.47
07/10/2020,105.47
08/10/2020,105.47
09/10/2020,105.47
10/10/2020,105.47
11/10/2020,105.47
12/10/2020,105.47
13/10/2020,105.47
14/10/2020,105.47
15/10/2020,105.47
16/10/2020,105.47
17/10/2020,105.47
18/10/2020,105.47
19/10/2020,105.47
20/10/2020,105.47
21/10/2020,105.47
22/10/2020,105.47
23/10/2020,105.47
24/10/2020,105.47
25/10/2020,105.47
26/10/2020,105.47
27/10/2020,105.47
28/10/2020,105.47
29/10/2020,105.47
30/10/2020,105.47
31/10/2020,105.47
01/11/2020,105.578
02/11/2020,105.578
03/11/2020,105.578
04/11/2020,105.578
05/11/2020,105.578
06/11/2020,105.578
07/11/2020,105.578
08/11/2020,105.578
09/11/2020,105.578
10/11/2020,105.578
11/11/2020,105.578
12/11/2020,105.578
13/11/2020,105.578
14/11/2020,105.578
15/11/2020,105.578
16/11/2020,105.578
17/11/2020,105.578
18/11/2020,105.578
19/11/2020,105.578
20/11/2020,105.578
21/11/2020,105.578
22/11/2020,105.578
23/11/2020,105.578
24/11/2020,105.578
25/11/2020,105.578
26/11/2020,105.578
27/11/2020,105.578
28/11/2020,105.578
29/11/2020,105.578
30/11/2020,105.578
01/12/2020,105.904
02/12/2020,105.904
03/12/2020,105.904
04/12/2020,105.904
05/12/2020,105.904
06/12/2020,105.904
07/12/2020,105.904
08/12/2020,105.904
09/12/2020,105.904
10/12/2020,105.904
11/12/2020,105.904
12/12/2020,105.904
13/12/2020,105.904
14/12/2020,105.904
15/12/2020,105.904
16/12/2020,105.904
17/12/2020,105.904
18/12/2020,105.904
19/12/2020,105.904
20/12/2020,105.904
21/12/2020,105.904
22/12/2020,105.904
23/12/2020,105.904
24/12/2020,105.904
25/12/2020,105.904
26/12/2020,105.904
27/12/2020,105.904
28/12/2020,105.904
29/12/2020,105.904
30/12/2020,105.904
31/12/2020,105.904
01/01/2021,106.244
02/01/2021,106.244
03/01/2021,106.244
04/01/2021,106.244
05/01/2021,106.244
06/01/2021,106.244
07/01/2021,106.244
08/01/2021,106.244
09/01/2021,106.244
10/01/2021,106.244
11/01/2021,106.244
12/01/2021,106.244
13/01/2021,106.244
14/01/2021,106.244
15/01/2021,106.244
16/01/2021,106.244
17/01/2021,106.244
18/01/2021,106.244
19/01/2021,106.244
20/01/2021,106.244
21/01/2021,106.244
22/01/2021,106.244
23/01/2021,106.244
24/01/2021,106.244
25/01/2021,106.244
26/01/2021,106.244
27/01/2021,106.244
28/01/2021,106.244
29/01/2021,106.244
30/01/2021,106.244
31/01/2021,106.244
01/02/2021,106.477
02/02/2021,106.477
03/02/2021,106.477
04/02/2021,106.477
05/02/2021,106.477
06/02/2021,106.477
07/02/2021,106.477
08/02/2021,106.477
09/02/2021,106.477
10/02/2021,106.477
11/02/2021,106.477
12/02/2021,106.477
13/02/2021,106.477
14/02/2021,106.477
15/02/2021,106.477
16/02/2021,106.477
17/02/2021,106.477
18/02/2021,106.477
19/02/2021,106.477
20/02/2021,106.477
21/02/2021,106.477
22/02/2021,106.477
23/02/2021,106.477
24/02/2021,106.477
25/02/2021,106.477
26/02/2021,106.477
27/02/2021,106.477
28/02/2021,106.477
01/03/2021,106.898
02/03/2021,106.898
03/03/2021,106.898
04/03/2021,106.898
05/03/2021,106.898
06/03/2021,106.898
07/03/2021,106.898
08/03/2021,106.898
09/03/2021,106.898
10/03/2021,106.898
11/03/2021,106.898
12/03/2021,106.898
13/03/2021,106.898
14/03/2021,106.898
15/03/2021,106.898
16/03/2021,106.898
17/03/2021,106.898
18/03/2021,106.898
19/03/2021,106.898
20/03/2021,106.898
21/03/2021,106.898
22/03/2021,106.898
23/03/2021,106.898
24/03/2021,106.898
25/03/2021,106.898
26/03/2021,106.898
27/03/2021,106.898
28/03/2021,106.898
29/03/2021,106.898
30/03/2021,106.898
31/03/2021,106.898
01/04/2021,107.549
02/04/2021,107.549
03/04/2021,107.549
04/04/2021,107.549
05/04/2021,107.549
06/04/2021,107.549
07/04/2021,107.549
08/04/2021,107.549
09/04/2021,107.549
10/04/2021,107.549
11/04/2021,107.549
12/04/2021,107.549
13/04/2021,107.549
14/04/2021,107.549
15/04/2021,107.549
16/04/2021,107.549
17/04/2021,107.549
18/04/2021,107.549
19/04/2021,107.549
20/04/2021,107.549
21/04/2021,107.549
22/04/2021,107.549
23/04/2021,107.549
24/04/2021,107.549
25/04/2021,107.549
26/04/2021,107.549
27/04/2021,107.549
28/04/2021,107.549
29/04/2021,107.549
30/04/2021,107.549
01/05/2021,108.103
02/05/2021,108.103
03/05/2021,108.103
04/05/2021,108.103
05/05/2021,108.103
06/05/2021,108.103
07/05/2021,108.103
08/05/2021,108.103
09/05/2021,108.103
10/05/2021,108.103
11/05/2021,108.103
12/05/2021,108.103
13/05/2021,108.103
14/05/2021,108.103
15/05/2021,108.103
16/05/2021,108.103
17/05/2021,108.103
18/05/2021,108.103
19/05/2021,108.103
20/05/2021,108.103
21/05/2021,108.103
22/05/2021,108.103
23/05/2021,108.103
24/05/2021,108.103
25/05/2021,108.103
26/05/2021,108.103
27/05/2021,108.103
28/05/2021,108.103
29/05/2021,108.103
30/05/2021,108.103
31/05/2021,108.103
01/06/2021,108.595
02/06/2021,108.595
03/06/2021,108.595
04/06/2021,108.595
05/06/2021,108.595
06/06/2021,108.595
07/06/2021,108.595
08/06/2021,108.595
09/06/2021,108.595
10/06/2021,108.595
11/06/2021,108.595
12/06/2021,108.595
13/06/2021,108.595
14/06/2021,108.595
15/06/2021,108.595
16/06/2021,108.595
17/06/2021,108.595
18/06/2021,108.595
19/06/2021,108.595
20/06/2021,108.595
21/06/2021,108.595
22/06/2021,108.595
23/06/2021,108.595
24/06/2021,108.595
25/06/2021,108.595
26/06/2021,108.595
27/06/2021,108.595
28/06/2021,108.595
29/06/2021,108.595
30/06/2021,108.595
01/07/2021,109.062
02/07/2021,109.062
03/07/2021,109.062
04/07/2021,109.062
05/07/2021,109.062
06/07/2021,109.062
07/07/2021,109.062
08/07/2021,109.062
09/07/2021,109.062
10/07/2021,109.062
11/07/2021,109.062
12/07/2021,109.062
13/07/2021,109.062
14/07/2021,109.062
15/07/2021,109.062
16/07/2021,109.062
17/07/2021,109.062
18/07/2021,109.062
19/07/2021,109.062
20/07/2021,109.062
21/07/2021,109.062
22/07/2021,109.062
23/07/2021,109.062
24/07/2021,109.062
25/07/2021,109.062
26/07/2021,109.062
27/07/2021,109.062
28/07/2021,109.062
29/07/2021,109.062
30/07/2021,109.062
31/07/2021,109.062
01/08/2021,109.436
02/08/2021,109.436
03/08/2021,109.436
04/08/2021,109.436
05/08/2021,109.436
06/08/2021,109.436
07/08/2021,109.436
08/08/2021,109.436
09/08/2021,109.436
10/08/2021,109.436
11/08/2021,109.436
12/08/2021,109.436
13/08/2021,109.436
14/08/2021,109.436
15/08/2021,109.436
16/08/2021,109.436
17/08/2021,109.436
18/08/2021,109.436
19/08/2021,109.436
20/08/2021,109.436
21/08/2021,109.436
22/08/2021,109.436
23/08/2021,109.436
24/08/2021,109.436
25/08/2021,109.436
26/08/2021,109.436
27/08/2021,109.436
28/08/2021,109.436
29/08/2021,109.436
30/08/2021,109.436
31/08/2021,109.436
01/09/2021,109.657
02/09/2021,109.657
03/09/2021,109.657
04/09/2021,109.657
05/09/2021,109.657
06/09/2021,109.657
07/09/2021,109.657
08/09/2021,109.657
09/09/2021,109.657
10/09/2021,109.657
11/09/2021,109.657
12/09/2021,109.657
13/09/2021,109.657
14/09/2021,109.657
15/09/2021,109.657
16/09/2021,109.657
17/09/2021,109.657
18/09/2021,109.657
19/09/2021,109.657
20/09/2021,109.657
21/09/2021,109.657
22/09/2021,109.657
23/09/2021,109.657
24/09/2021,109.657
25/09/2021,109.657
26/09/2021,109.657
27/09/2021,109.657
28/09/2021,109.657
29/09/2021,109.657
30/09/2021,109.657
01/10/2021,110.184
02/10/2021,110.184
03/10/2021,110.184
04/10/2021,110.184
05/10/2021,110.184
06/10/2021,110.184
07/10/2021,110.184
08/10/2021,110.184
09/10/2021,110.184
10/10/2021,110.184
11/10/2021,110.184
12/10/2021,110.184
13/10/2021,110.184
14/10/2021,110.184
15/10/2021,110.184
16/10/2021,110.184
17/10/2021,110.184
18/10/2021,110.184
19/10/2021,110.184
20/10/2021,110.184
21/10/2021,110.184
22/10/2021,110.184
23/10/2021,110.184
24/10/2021,110.184
25/10/2021,110.184
26/10/2021,110.184
27/10/2021,110.184
28/10/2021,110.184
29/10/2021,110.184
30/10/2021,110.184
31/10/2021,110.184
01/11/2021,110.792
02/11/2021,110.792
03/11/2021,110.792
04/11/2021,110.792
05/11/2021,110.792
06/11/2021,110.792
07/11/2021,110.792
08/11/2021,110.792
09/11/2021,110.792
10/11/2021,110.792
11/11/2021,110.792
12/11/2021,110.792
13/11/2021,110.792
14/11/2021,110.792
15/11/2021,110.792
16/11/2021,110.792
17/11/2021,110.792
18/11/2021,110.792
19/11/2021,110.792
20/11/2021,110.792
21/11/2021,110.792
22/11/2021,110.792
23/11/2021,110.792
24/11/2021,110.792
25/11/2021,110.792
26/11/2021,110.792
27/11/2021,110.792
28/11/2021,110.792
29/11/2021,110.792
30/11/2021,110.792
